financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,15705511.953374228,10000000.0,15705511.953369306,5705511.953369306,0.0,0.0,13.0,0.0,2920,2920,56,0.019178082191780823,102272083.85315987,127805.36133326316,0.0012496602838049475,0.012780536133326317,0,4252,758243,low_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,14652754.604087355,10000000.0,14652754.6040826,4652754.604082599,0.0,0.0,14.0,0.0,2610,2610,129,0.04942528735632184,91888760.69632557,275013.90855825064,0.0029929003990718512,0.027501390855825064,0,4252,758243,low_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,11168815.33259878,10000000.0,11168815.332600499,1168815.3326004986,0.0,0.0,28.0,0.0,742,742,16,0.0215633423180593,26266721.68317867,30465.584483013863,0.0011598548479129073,0.0030465584483013865,0,4252,758243,low_default,10000000.0
Fin_rl_1,pure_rl,rl,11099222.730326494,10000000.0,11099222.730329871,1099222.7303298712,0.0,0.0,27.0,0.0,729,729,75,0.102880658436214,25951233.342000958,189297.15083333108,0.007294341210633784,0.018929715083333108,0,4242,758243,medium_default,10000000.0
Fin_rl_2,pure_rl,rl,14473264.069086703,10000000.0,14473264.069088995,4473264.069088995,0.0,0.0,21.0,0.0,3093,3093,362,0.11703847397348852,108915015.92901482,854909.1018410545,0.007849322653528694,0.08549091018410546,0,4242,758243,medium_default,10000000.0
Fin_rl_3,pure_rl,rl,15483240.70034049,10000000.0,15483240.700348947,5483240.700348947,0.0,0.0,10.0,0.0,2905,2905,82,0.028227194492254734,101613709.25920115,209610.6135712335,0.0020628182466654044,0.020961061357123348,0,4242,758243,medium_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,13481019.064000143,10000000.0,13481019.064001994,3481019.064001994,0.0,0.0,16.0,0.0,2185,2185,100,0.04576659038901602,75050676.66553572,247750.9297886504,0.003301115203701034,0.02477509297886504,0,4246,758243,medium_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,14713011.323027864,10000000.0,14713011.323023733,4713011.323023733,0.0,0.0,14.0,0.0,2942,2942,199,0.06764106050305914,102324342.1469522,460093.6591194516,0.004496424305945619,0.04600936591194516,0,4246,758243,medium_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,14434548.850014871,10000000.0,14434548.850017494,4434548.850017494,0.0,0.0,19.0,0.0,2268,2268,55,0.024250440917107582,79262650.93382482,138042.60899827065,0.0017415845593345132,0.013804260899827064,0,4246,758243,medium_default,10000000.0
Fin_rl_1,pure_rl,rl,12149208.462312305,10000000.0,12149208.462311037,2149208.462311037,0.0,0.0,25.0,0.0,1333,1333,92,0.0690172543135784,46989650.844704546,315617.3529959503,0.006716741821279537,0.03156173529959503,0,4222,758243,high_default,10000000.0
