seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,wholesaler_policy,label,shock_profile_counts,financiers,total_initial_capital,total_final_capital,mean_final_capital,return_pct,total_loans,loans_per_wholesaler,total_defaults,default_count_rate,default_amount_to_initial_capital_rate,default_amount_to_issued_rate,avg_capital_utilization,max_capital_utilization,avg_final_utilization,max_final_utilization,simulation_elapsed_seconds
831197,medium_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,15000000.0,28671562.328861475,9557187.442953825,91.14374885907648,8534,85.34,463,0.054253573939535976,0.07670966901136439,0.0038622215220663466,0.7647107591649199,0.9999914955774594,0.0,0.0,122.97554400000081
831197,high_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,15000000.0,26150675.309341878,8716891.769780627,74.33783539561253,7541,75.41,704,0.09335631879061132,0.14628639351117886,0.008339598632141563,0.7178623092756823,0.9999989600276267,0.0,0.0,99.91163079999387
831197,high_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,15000000.0,27270379.403580137,9090126.467860045,81.80252935720092,8091,80.91,573,0.07081942899517983,0.11876219051971089,0.006311134257715494,0.7446983359985794,0.9999956499046466,0.0,0.0,110.46537140000146
831197,none_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,30000000.0,46713318.74751701,15571106.249172337,55.711062491723375,13280,132.8,0,0.0,0.0,0.0,0.6636400798054338,0.9999982851797644,0.0,0.0,211.88060910000058
831197,none_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),{'none': 100},3,30000000.0,47244981.5361571,15748327.178719034,57.48327178719034,13218,132.18,0,0.0,0.0,0.0,0.6399531725339489,0.999983726292087,0.0,0.0,209.42847299999266
831197,low_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 87, 'medium': 10, 'high': 3}",3,30000000.0,47514289.371500686,15838096.457166895,58.38096457166895,10804,108.04,740,0.0684931506849315,0.05521581733190207,0.004381187519026985,0.5325271997503361,0.999988368555745,0.0,0.0,161.9914645999961
831197,low_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 87, 'medium': 10, 'high': 3}",3,30000000.0,46730596.65535631,15576865.551785437,55.76865551785436,10994,109.94,273,0.024831726396216117,0.018520924208324754,0.0014471717216997494,0.5432988166595962,0.9999860448493928,0.0,0.0,169.785678500004
831197,medium_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 77, 'medium': 18, 'high': 5}",3,30000000.0,44155767.75457898,14718589.251526326,47.18589251526327,10428,104.28,978,0.09378596087456847,0.07701063889100225,0.0063325332007584684,0.5514961885721544,0.9999947614703703,0.0,0.0,164.74960810001357
831197,medium_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,30000000.0,45195814.89680392,15065271.632267974,50.652716322679744,9146,91.46,631,0.0689919090312705,0.0497244778755781,0.004652111760893207,0.49889199777541204,0.9999892434671142,0.0,0.0,154.83917930000462
831197,high_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,30000000.0,40205875.5858369,13401958.5286123,34.01958528612302,9494,94.94,1395,0.1469349062565831,0.1333599287936457,0.012075330309358725,0.5379507953471242,0.9999875964973252,0.0,0.0,153.7010847000056
831197,high_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,30000000.0,42885347.513088234,14295115.837696077,42.95115837696077,9111,91.11,981,0.10767204478103391,0.09598695017140464,0.009038424760326253,0.4946154331565334,0.9999875964973252,0.0,0.0,141.99036429999978
709098,none_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,3000000.0,8105069.342806294,2701689.7809354314,170.1689780935431,3665,14.66,0,0.0,0.0,0.0,0.9852627889238481,0.9999992993282929,0.0,0.0,101.53261940000812
709098,none_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,3000000.0,8668256.769989982,2889418.923329994,188.9418923329994,3685,14.74,0,0.0,0.0,0.0,0.9840002397326993,0.9999994402301853,0.0,0.0,98.49503730000288
709098,low_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,3000000.0,8460393.42292433,2820131.140974777,182.01311409747768,3527,14.108,102,0.028919761837255458,0.05532291433864878,0.0017202984294159935,0.9836319888668774,0.999999651225816,0.0,0.0,97.17043189999822
709098,low_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,3000000.0,7964374.285935646,2654791.4286452155,165.47914286452152,3456,13.824,85,0.02459490740740741,0.04758426497940667,0.00155081068578412,0.9839619271156735,0.9999998925285845,0.0,0.0,95.49351380000007
709098,medium_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,3000000.0,7430807.717942512,2476935.905980837,147.69359059808372,3285,13.14,346,0.10532724505327246,0.235469782629662,0.007963676188765673,0.9836542644755288,0.9999935423308025,0.0,0.0,93.32767709999462
709098,medium_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,3000000.0,8037220.17215962,2679073.3907198734,167.9073390719873,3320,13.28,161,0.048493975903614456,0.10453551976025241,0.00340714343153099,0.9820598841924101,0.9999992978613821,0.0,0.0,88.69570929999463
709098,high_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,3000000.0,7775313.552443817,2591771.184147939,159.1771184147939,3224,12.896,206,0.06389578163771713,0.1872860862451126,0.0061879294616887515,0.9812980888796733,0.9999959564207536,0.0,0.0,87.20472259999951
709098,high_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,3000000.0,7833395.714056283,2611131.904685428,161.11319046854274,3101,12.404,227,0.07320219284101903,0.21220305520106308,0.007086313504744965,0.9699264043872666,0.9999960687825337,0.0,0.0,78.80024330000742
709098,none_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,15000000.0,41055394.59050751,13685131.530169168,173.70263060338343,14272,57.088,0,0.0,0.0,0.0,0.9768990106486738,0.9999999908347658,0.0,0.0,499.58031440000923
709098,none_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,15000000.0,40019134.488673806,13339711.496224603,166.79422992449204,13867,55.468,0,0.0,0.0,0.0,0.9769342011117359,0.9999993792262212,0.0,0.0,471.9071762999956
709098,low_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,42124818.05362688,14041606.017875627,180.83212035751257,13990,55.96,251,0.017941386704789133,0.032582210294496705,0.0010238975918094174,0.9566583433595752,0.9999996825620371,0.0,0.0,463.1347556999972
709098,low_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,42645965.382605046,14215321.794201681,184.30643588403368,13996,55.984,245,0.01750500142897971,0.031127968512226996,0.0009753591055708116,0.9647835469711726,0.9999996898372152,0.0,0.0,460.1402703000058
709098,medium_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,38908589.34732483,12969529.78244161,159.39059564883223,12924,51.696,447,0.034586815227483754,0.06838050177549596,0.0023340898636605425,0.952594457109372,0.9999998107576351,0.0,0.0,433.45844630000647
709098,medium_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,38162084.20615981,12720694.735386603,154.41389470773206,12915,51.66,709,0.05489740611691831,0.11490922687217964,0.0039426636960434025,0.9496007381563719,0.9999999816399726,0.0,0.0,431.9108636000019
709098,high_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,34117856.12387194,11372618.707957312,127.45237415914623,11844,47.376,908,0.07666328942924687,0.18720177074285077,0.006991102693782701,0.9585360386713034,0.9999986666202141,0.0,0.0,402.4371492000064
709098,high_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,37624852.91968119,12541617.639893731,150.83235279787468,12676,50.704,718,0.05664247396655096,0.13618417680709524,0.004731690707397714,0.9658061153943954,0.9999999681714861,0.0,0.0,430.25903339999786
709098,none_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,30000000.0,76377942.83135912,25459314.277119707,154.59314277119705,25072,100.288,0,0.0,0.0,0.0,0.9229017697504347,0.9999996905546172,0.0,0.0,968.3350968000013
709098,none_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,30000000.0,74061018.50314993,24687006.16771664,146.87006167716643,24313,97.252,0,0.0,0.0,0.0,0.9113989801981383,0.999999799612245,0.0,0.0,946.2251296999893
709098,low_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,30000000.0,72708876.53364378,24236292.17788126,142.3629217788126,22276,89.104,417,0.0187196983300413,0.028675645684910035,0.0011094907302542237,0.8552579824275313,0.9999988528592236,0.0,0.0,837.0222996999946
709098,low_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,30000000.0,72279044.14109321,24093014.713697735,140.93014713697738,22773,91.092,475,0.020858033636323717,0.033340519493642085,0.0012635190311156917,0.8826132093428122,0.9999988605867485,0.0,0.0,915.5455255999987
709098,medium_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,30000000.0,63876596.3487591,21292198.7829197,112.921987829197,18402,73.608,949,0.0515704814694055,0.07925374793670488,0.003722591919564718,0.7737915977400569,0.9999990883904709,0.0,0.0,702.7682083999971
709098,medium_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,30000000.0,66774219.335177496,22258073.111725833,122.58073111725832,20284,81.136,1014,0.04999014001183199,0.08512347696692293,0.0036221727133215636,0.8267891535511356,0.999999445895404,0.0,0.0,775.9297002000094
709098,high_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,30000000.0,57963142.476367354,19321047.492122453,93.2104749212245,18361,73.444,1802,0.09814280267959262,0.1798998072324118,0.008446151474752353,0.8375479595315826,0.9999998583932551,0.0,0.0,719.2863851000002
709098,high_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,30000000.0,60771449.93141465,20257149.977138218,102.57149977138214,18639,74.556,1337,0.07173131605772842,0.1385259754132715,0.0064172383360234665,0.8116265895578357,0.9999998583932551,0.0,0.0,714.2882829000009
436570,none_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,3000000.0,8021464.560395527,2673821.5201318422,167.38215201318425,3613,14.452,0,0.0,0.0,0.0,0.9854889361078654,0.9999996907551159,0.0,0.0,102.64666909999505
436570,none_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,3000000.0,7557572.846214568,2519190.9487381894,151.91909487381892,3556,14.224,0,0.0,0.0,0.0,0.9855845803105784,0.9999989588475179,0.0,0.0,102.0239811000065
436570,low_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,3000000.0,7523751.640371827,2507917.2134572756,150.7917213457276,3267,13.068,209,0.06397306397306397,0.11630529371226622,0.003882591386392285,0.9697648472482596,0.9999994061583984,0.0,0.0,88.30190410000796
436570,low_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,3000000.0,8310992.179470779,2770330.7264902596,177.03307264902597,3487,13.948,72,0.020648121594493835,0.037613709590151465,0.001192023896988884,0.9834044963218112,0.9999990947475454,0.0,0.0,98.20357670000521
436570,medium_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,3000000.0,7810680.897361192,2603560.2991203973,160.3560299120397,3332,13.328,235,0.07052821128451381,0.16479065832073514,0.005448668336652273,0.9822775881054361,0.9999965282222882,0.0,0.0,95.1501614000008
436570,medium_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,3000000.0,8490413.139225423,2830137.713075141,183.0137713075141,3458,13.832,106,0.030653556969346442,0.07104487923154058,0.002195067069798001,0.9818727400226062,0.9999931635416235,0.0,0.0,93.70982669999648
436570,high_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,3000000.0,6573754.764243742,2191251.5880812476,119.12515880812474,2984,11.936,390,0.1306970509383378,0.3233748923692173,0.011907597631456606,0.9799532466172421,0.9999905910334813,0.0,0.0,85.90837770000508
436570,high_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,3000000.0,7112103.690967944,2370701.2303226483,137.0701230322648,3079,12.316,236,0.07664826242286457,0.19792731147242051,0.007128696862864499,0.9827706381807425,0.9999989603124285,0.0,0.0,88.87901639999473
436570,none_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,15000000.0,41240402.662052535,13746800.887350844,174.9360177470169,14188,56.752,0,0.0,0.0,0.0,0.9668048634992044,0.9999998546772711,0.0,0.0,504.12076530000195
436570,none_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,15000000.0,42438059.605834395,14146019.868611464,182.92039737222925,14232,56.928,0,0.0,0.0,0.0,0.9657195720476255,0.9999996008328114,0.0,0.0,483.03705590000027
436570,low_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,40538808.32871722,13512936.109572405,170.25872219144807,13612,54.448,311,0.022847487511019688,0.0387681001382149,0.0012646548501353439,0.9547401182672443,0.9999996500838154,0.0,0.0,454.0594837999961
436570,low_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,42005415.98934527,14001805.329781756,180.03610659563512,13803,55.212,388,0.028109831196116788,0.05254321211729292,0.001681967487295559,0.953387487557496,0.999999785345689,0.0,0.0,475.14997539999604
436570,medium_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,38018756.89475194,12672918.964917315,153.4583792983463,12475,49.9,611,0.04897795591182365,0.09573258291825977,0.0033725025472464156,0.9259748182576222,0.9999998933273249,0.0,0.0,420.3116214000038
436570,medium_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,36256016.4954859,12085338.831828633,141.70677663657267,12190,48.76,584,0.04790812141099262,0.09102383142902008,0.0033005269828945156,0.9236434353372618,0.9999983190053963,0.0,0.0,414.20039180001186
436570,high_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,35087334.72397404,11695778.24132468,133.9155648264936,11770,47.08,839,0.07128292268479185,0.16869727128534603,0.0063651508208608844,0.9361215921573438,0.9999998653702439,0.0,0.0,415.33575749999727
436570,high_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,34759295.09786259,11586431.699287528,131.72863398575058,11829,47.316,755,0.06382618987234762,0.15226621511532692,0.0056798786713850875,0.9403867894058697,0.9999990954543099,0.0,0.0,410.7660965999967
436570,none_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,30000000.0,77190672.57463953,25730224.19154651,157.30224191546503,25478,101.912,0,0.0,0.0,0.0,0.9229938228921003,0.999999791896953,0.0,0.0,1003.2809758000076
436570,none_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,30000000.0,76242456.39116742,25414152.13038914,154.1415213038914,25346,101.384,0,0.0,0.0,0.0,0.9338869004923639,0.999999950047086,0.0,0.0,1015.6708260000014
436570,low_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,30000000.0,71687017.22654082,23895672.40884694,138.9567240884694,22092,88.368,385,0.017427122940430924,0.02532843370807451,0.0009882679890309742,0.8417096585688973,0.9999985121893104,0.0,0.0,842.3159190000006
436570,low_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,30000000.0,72449600.55655143,24149866.852183808,141.49866852183808,22478,89.912,383,0.017038882462852567,0.025309762811353363,0.0009700674354750747,0.8532448938968885,0.9999996903675766,0.0,0.0,872.8670107999933
436570,medium_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,30000000.0,65960829.53053696,21986943.17684565,119.86943176845652,19892,79.568,957,0.04810979288156043,0.08027006831870662,0.0034799602850597525,0.8242691914471303,0.9999991833346308,0.0,0.0,768.6143187000125
436570,medium_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,30000000.0,61268582.45325518,20422860.817751724,104.22860817751726,18359,73.436,814,0.044337926902336726,0.06664657812010885,0.0031422255266339355,0.7844576933121302,0.9999998571176527,0.0,0.0,729.7522848999943
436570,high_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,30000000.0,59752230.66269055,19917410.22089685,99.17410220896848,18512,74.048,1573,0.08497191011235955,0.16574350180345823,0.00773581092114555,0.8192543705894847,0.999999588814684,0.0,0.0,709.7176690000051
436570,high_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,30000000.0,59403123.18478425,19801041.06159475,98.0104106159475,18463,73.852,1298,0.07030276769755728,0.1358775212470835,0.006351782694589998,0.8203718019605265,0.9999997822299352,0.0,0.0,716.9076710999943
831197,none_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,3000000.0,8399867.311756264,2799955.7705854215,179.99557705854218,3682,14.728,0,0.0,0.0,0.0,0.9855202891063101,0.9999997973774214,0.0,0.0,105.23962790000951
831197,none_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,3000000.0,8724477.772032203,2908159.2573440676,190.8159257344068,3692,14.768,0,0.0,0.0,0.0,0.9844911393367575,0.9999987038800693,0.0,0.0,105.9983329000097
831197,low_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,3000000.0,8685537.080458289,2895179.02681943,189.51790268194299,3563,14.252,124,0.034802133033960146,0.0708741493782497,0.002166377565838557,0.9828422230298323,0.9999985564610019,0.0,0.0,98.15084660000866
831197,low_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,3000000.0,8194661.527859527,2731553.8426198424,173.15538426198424,3491,13.964,97,0.027785734746490976,0.05299117112932241,0.0016690504955587234,0.9836255677648892,0.9999997172194881,0.0,0.0,99.80469520000042
831197,medium_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,3000000.0,7818341.023150394,2606113.6743834647,160.61136743834646,3264,13.056,254,0.0778186274509804,0.17160593181892025,0.005566412887321287,0.980013662405236,0.9999985941517545,0.0,0.0,88.97621010000876
831197,medium_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,3000000.0,7303501.244623385,2434500.414874462,143.45004148744619,3233,12.932,182,0.056294463346736774,0.11482365516379336,0.0038826039057558367,0.9826429684379009,0.9999966828870713,0.0,0.0,93.83026160000009
831197,high_default,1000000.0,1000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,3000000.0,6801315.82868875,2267105.276229583,126.7105276229583,3029,12.116,452,0.14922416639154837,0.34764059401053415,0.01252471101631345,0.9825278488669916,0.9999983895508877,0.0,0.0,86.54168940000818
831197,high_default,1000000.0,1000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,3000000.0,6620075.011996156,2206691.670665385,120.6691670665385,2972,11.888,247,0.08310901749663527,0.2047328711239337,0.007507630458801907,0.9811357632597006,0.9999977246671301,0.0,0.0,85.20233590000134
831197,none_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,15000000.0,42738969.06658471,14246323.022194901,184.92646044389804,14408,57.632,0,0.0,0.0,0.0,0.9717807521594904,0.9999994741598472,0.0,0.0,501.46715210001275
831197,none_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,15000000.0,42795040.726569206,14265013.57552307,185.30027151046136,14586,58.344,0,0.0,0.0,0.0,0.9760248956411444,0.999999868124977,0.0,0.0,520.2647787999886
831197,low_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,39913513.813302614,13304504.604434205,166.0900920886841,13475,53.9,369,0.02738404452690167,0.049153978080877354,0.001615664314408986,0.9611141723522918,0.9999997702613577,0.0,0.0,452.55880149999575
831197,low_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,41575152.79461525,13858384.264871748,177.16768529743496,13814,55.256,220,0.015925872303460258,0.027800740851797262,0.0008906402091801566,0.9550826869194994,0.9999996033699259,0.0,0.0,467.0159737000067
831197,medium_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,39408274.924584895,13136091.6415283,162.72183283056592,13466,53.864,612,0.04544779444526957,0.09910873979744503,0.0032663464957004757,0.9647822238889954,0.9999998829849973,0.0,0.0,467.1550697999919
831197,medium_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,40879416.663091175,13626472.221030392,172.52944442060783,13459,53.836,469,0.03484657106768705,0.07819180141889115,0.002561057729682518,0.9528985877550384,0.9999997747553391,0.0,0.0,470.4576073000062
831197,high_default,5000000.0,5000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,34165696.41632468,11388565.472108228,127.77130944216455,11751,47.004,1070,0.09105608033358863,0.21339695151243182,0.00802077433522736,0.951034456142694,0.9999997580802265,0.0,0.0,399.7178550999961
831197,high_default,5000000.0,5000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,36588381.11870776,12196127.039569253,143.92254079138507,12244,48.976,694,0.05668082326037243,0.14476441008180987,0.005207401818673451,0.9354635311784341,0.9999993210165615,0.0,0.0,410.8277176999982
831197,none_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),{'none': 250},3,30000000.0,74444635.2559691,24814878.418656368,148.14878418656372,24945,99.78,0,0.0,0.0,0.0,0.9230835111136185,0.9999999934792363,0.0,0.0,983.2043999000016
831197,none_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),{'none': 250},3,30000000.0,75816517.456233,25272172.485411,152.72172485411,24765,99.06,0,0.0,0.0,0.0,0.9102875662806971,0.9999999108867152,0.0,0.0,993.7808491000033
831197,low_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,30000000.0,70965557.71825144,23655185.90608381,136.5518590608381,22104,88.416,385,0.017417661961635904,0.024735727561752865,0.0009673812542154184,0.8554704035218742,0.999999972973083,0.0,0.0,849.9803287999966
831197,low_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,30000000.0,68682863.44564453,22894287.815214843,128.9428781521484,20632,82.528,406,0.01967816983326871,0.02562186370909808,0.0010721881369011397,0.8139387095990861,0.999999972973083,0.0,0.0,811.6304716000013
831197,medium_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,30000000.0,66304964.357940674,22101654.785980225,121.01654785980224,21026,84.104,795,0.03781033006753543,0.06656018145827045,0.0027352161477338923,0.8472273618847866,0.9999990363689576,0.0,0.0,823.1869198000059
831197,medium_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,30000000.0,64626664.397225924,21542221.465741973,115.42221465741974,18786,75.144,693,0.03688917278824657,0.05904498577070699,0.002714897700427809,0.7813042095898488,0.9999999367407649,0.0,0.0,731.435939899995
831197,high_default,10000000.0,10000000.0,1.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,30000000.0,59429817.08441232,19809939.02813744,98.09939028137441,18542,74.168,1792,0.09664545356487973,0.178197332550221,0.008304079224688708,0.8266099656527957,0.999999784023955,0.0,0.0,713.2177542999998
831197,high_default,10000000.0,10000000.0,1.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,30000000.0,58473863.312726274,19491287.770908758,94.91287770908758,17556,70.224,1329,0.07570061517429938,0.1404508314002,0.006894593435829808,0.7858347420994585,0.9999989969077299,0.0,0.0,681.4343265000061
709098,none_default,1000000.0,1000000.0,1.0,500,rl,Isolated RL (non-federated),{'none': 500},3,3000000.0,8114794.3959339,2704931.4653113,170.49314653113,3804,7.608,0,0.0,0.0,0.0,0.9889185306422809,0.9999996520643718,0.0,0.0,215.14522429999488
709098,none_default,1000000.0,1000000.0,1.0,500,fl_rl,FedAvg (federated),{'none': 500},3,3000000.0,7513028.412326189,2504342.8041087296,150.43428041087296,3661,7.322,0,0.0,0.0,0.0,0.9890925650428181,0.999999809568816,0.0,0.0,210.06146029999945
709098,low_default,1000000.0,1000000.0,1.0,500,rl,Isolated RL (non-federated),"{'none': 436, 'medium': 51, 'high': 13}",3,3000000.0,7937648.1267204005,2645882.7089068,164.58827089068,3639,7.278,136,0.037372904644133,0.07758375333603584,0.0024653798677560217,0.9871515933798528,0.9999983746408415,0.0,0.0,211.9660232999886
709098,low_default,1000000.0,1000000.0,1.0,500,fl_rl,FedAvg (federated),"{'none': 436, 'medium': 51, 'high': 13}",3,3000000.0,7856663.793162428,2618887.931054143,161.8887931054143,3577,7.154,101,0.028235951915012582,0.05157740776488525,0.0016446853740798156,0.9867174523913228,0.9999998557263017,0.0,0.0,231.22595989999536
