financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,label
Fin_fl_rl_1,pure_rl,fl_rl,2489622.2822690676,1000000.0,2489622.282269153,1489622.2822691528,0.0,0.0,6.0,0.0,947,947,60,0.06335797254487856,28360593.02766682,131267.80487025357,0.004628528209625128,0.13126780487025358,0,2258,709098,medium_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2663775.3659942397,1000000.0,2663775.3659941345,1663775.3659941345,0.0,0.0,11.0,0.0,980,980,46,0.04693877551020408,29695850.15999059,92660.34661011636,0.003120312976759232,0.09266034661011636,0,2258,709098,medium_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2942917.6125995396,1000000.0,2942917.612599536,1942917.6125995358,0.0,0.0,18.0,0.0,1108,1108,18,0.016245487364620937,32771350.262823537,37523.77105859855,0.001145017546047416,0.03752377105859855,0,2258,709098,medium_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2055908.4046735647,1000000.0,2055908.4046736408,1055908.4046736408,0.0,0.0,6.0,0.0,845,845,83,0.09822485207100591,25456323.438967977,258760.8843262455,0.01016489615818363,0.2587608843262455,0,2264,709098,high_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2312530.8935228856,1000000.0,2312530.8935228265,1312530.8935228265,0.0,0.0,7.0,0.0,864,864,123,0.1423611111111111,27038879.052249476,305635.59737395076,0.011303560209849885,0.30563559737395074,0,2264,709098,high_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2663676.0302396985,1000000.0,2663676.0302397828,1663676.0302397828,0.0,0.0,7.0,0.0,1028,1028,34,0.033073929961089495,29858474.40989679,86907.37715996028,0.002910643590389007,0.08690737715996028,0,2264,709098,high_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2658850.4161444823,1000000.0,2658850.416144411,1658850.416144411,0.0,0.0,6.0,0.0,917,917,56,0.061068702290076333,29967920.181254625,163205.64706193737,0.00544601180445031,0.16320564706193738,0,2248,709098,high_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2371312.213583068,1000000.0,2371312.2135831052,1371312.2135831052,0.0,0.0,7.0,0.0,891,891,97,0.10886644219977554,28396612.950292937,251294.27999921018,0.00884944554616743,0.25129427999921017,0,2248,709098,high_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2337772.573996458,1000000.0,2337772.573996394,1337772.573996394,0.0,0.0,7.0,0.0,1017,1017,32,0.03146509341199607,28123214.42342027,73180.35111206974,0.0026021332416086506,0.07318035111206973,0,2248,709098,high_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,12242566.947824588,5000000.0,12242566.947824653,7242566.947824653,0.0,0.0,6.0,0.0,3981,3981,0,0.0,137885934.28353885,0,0.0,0.0,0,2261,709098,none_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,11221884.896344852,5000000.0,11221884.896344876,6221884.896344876,0.0,0.0,9.0,0.0,3668,3668,0,0.0,127247179.8775512,0,0.0,0.0,0,2261,709098,none_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,11470261.533491153,5000000.0,11470261.533490883,6470261.533490883,0.0,0.0,6.0,0.0,3870,3870,0,0.0,134317883.3736638,0,0.0,0.0,0,2261,709098,none_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,11749039.188254988,5000000.0,11749039.188254554,6749039.188254554,0.0,0.0,6.0,0.0,4039,4039,0,0.0,139578605.71758908,0,0.0,0.0,0,2263,709098,none_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,11173022.81450763,5000000.0,11173022.814509306,6173022.814509306,0.0,0.0,9.0,0.0,3658,3658,0,0.0,127553815.18095756,0,0.0,0.0,0,2263,709098,none_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,11070776.890939394,5000000.0,11070776.890937138,6070776.890937138,0.0,0.0,6.0,0.0,3727,3727,0,0.0,130086934.73367108,0,0.0,0.0,0,2263,709098,none_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,11117909.611828823,5000000.0,11117909.61182743,6117909.611827429,0.0,0.0,8.0,0.0,3650,3650,57,0.015616438356164384,127184786.74329717,109230.5035046443,0.0008588330908248419,0.02184610070092886,0,2253,709098,low_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,7212623.11998542,5000000.0,7212623.119987486,2212623.119987486,0.0,0.0,8.0,0.0,1679,1679,136,0.08100059559261465,58779883.56624085,257953.06451479564,0.004388458242250522,0.051590612902959125,0,2253,709098,low_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,12834175.448428763,5000000.0,12834175.448427975,7834175.448427975,0.0,0.0,6.0,0.0,4192,4192,36,0.008587786259541985,144612466.89879164,74397.62125604539,0.0005144620159762107,0.014879524251209078,0,2253,709098,low_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,9637658.617096849,5000000.0,9637658.617095977,4637658.617095977,0.0,0.0,8.0,0.0,2800,2800,68,0.024285714285714285,97928915.19001219,132401.97283064775,0.0013520212347267122,0.02648039456612955,0,2251,709098,low_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,8689661.62498407,5000000.0,8689661.624983236,3689661.624983236,0.0,0.0,14.0,0.0,2504,2504,166,0.06629392971246006,87223853.0509834,332222.39190794533,0.003808847927341129,0.06644447838158907,0,2251,709098,low_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,13404958.666041285,5000000.0,13404958.666042205,8404958.666042205,0.0,0.0,6.0,0.0,4071,4071,24,0.0058953574060427415,142096407.98412973,49118.926034335745,0.00034567324206971986,0.00982378520686715,0,2251,709098,low_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,7121953.9901978215,5000000.0,7121953.990198677,2121953.9901986774,0.0,0.0,14.0,0.0,1577,1577,213,0.13506658211794548,55918435.13142421,588789.2101907816,0.010529429316234613,0.11775784203815633,0,2279,709098,medium_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,10257934.97066455,5000000.0,10257934.970664518,5257934.970664518,0.0,0.0,19.0,0.0,3473,3473,287,0.08263748920241866,120837879.34346065,688611.0371772674,0.00569863556790839,0.13772220743545346,0,2279,709098,medium_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,12789266.53239993,5000000.0,12789266.5323975,7789266.532397499,0.0,0.0,18.0,0.0,4079,4079,51,0.0125030644765874,140547526.95374686,105600.89747210717,0.0007513536506897033,0.021120179494421434,0,2279,709098,medium_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,9867043.174916584,5000000.0,9867043.174916737,4867043.174916737,0.0,0.0,7.0,0.0,2929,2929,146,0.049846363946739504,102119120.45494191,389739.6808779945,0.0038165201496223188,0.0779479361755989,0,2264,709098,medium_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,9063615.74245777,5000000.0,9063615.742458891,4063615.742458891,0.0,0.0,19.0,0.0,2512,2512,174,0.06926751592356688,87943053.60683468,394280.8866480068,0.004483365888233888,0.07885617732960136,0,2264,709098,medium_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,11030788.680428015,5000000.0,11030788.68042618,6030788.68042618,0.0,0.0,18.0,0.0,3215,3215,50,0.015552099533437015,109733424.60948876,101572.40885542663,0.0009256287153790657,0.020314481771085326,0,2264,709098,medium_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,8310333.880882512,5000000.0,8310333.880882441,3310333.880882441,0.0,0.0,7.0,0.0,2602,2602,257,0.09877017678708686,90372876.40056147,902459.5371236737,0.009985955665765076,0.18049190742473475,0,2263,709098,high_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,8452318.916001389,5000000.0,8452318.916001307,3452318.916001307,0.0,0.0,25.0,0.0,2582,2582,267,0.10340821068938807,90194591.02423725,723551.3085954797,0.008022114190872552,0.14471026171909593,0,2263,709098,high_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,9928179.634274822,5000000.0,9928179.634274285,4928179.634274285,0.0,0.0,11.0,0.0,2982,2982,133,0.04460093896713615,103653149.6309316,456578.73041637236,0.004404870783397041,0.09131574608327447,0,2263,709098,high_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,7712692.499205747,5000000.0,7712692.499207205,2712692.499207205,0.0,0.0,7.0,0.0,2522,2522,274,0.10864393338620143,87288604.9216644,963545.4306419555,0.011038616455225423,0.1927090861283911,0,2261,709098,high_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,7477595.5110856015,5000000.0,7477595.511085144,2477595.5110851442,0.0,0.0,14.0,0.0,1817,1817,246,0.13538800220143093,63603081.6210755,617473.9053962895,0.009708238809480633,0.1234947810792579,0,2261,709098,high_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,10636354.278638542,5000000.0,10636354.278637772,5636354.278637772,0.0,0.0,11.0,0.0,3625,3625,124,0.03420689655172414,124816487.66970305,371572.1435766082,0.0029769476013448235,0.07431442871532164,0,2261,709098,high_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,15733217.904563813,10000000.0,15733217.904564807,5733217.904564807,0.0,0.0,8.0,0.0,4763,4763,0,0.0,165089145.81410542,0,0.0,0.0,0,2267,709098,none_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,14542040.58001674,10000000.0,14542040.580015179,4542040.580015179,0.0,0.0,9.0,0.0,3485,3485,0,0.0,122782636.10749304,0,0.0,0.0,0,2267,709098,none_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,16375242.880699627,10000000.0,16375242.880700003,6375242.880700003,0.0,0.0,6.0,0.0,5008,5008,0,0.0,176907212.96805575,0,0.0,0.0,0,2267,709098,none_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,12439160.268212078,10000000.0,12439160.268209215,2439160.2682092153,0.0,0.0,10.0,0.0,2143,2143,0,0.0,75065888.07501422,0,0.0,0.0,0,2247,709098,none_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,17987993.247702707,10000000.0,17987993.247702323,7987993.247702323,0.0,0.0,9.0,0.0,5923,5923,0,0.0,208044409.94150043,0,0.0,0.0,0,2247,709098,none_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,16412479.00957551,10000000.0,16412479.009574998,6412479.009574998,0.0,0.0,6.0,0.0,5202,5202,0,0.0,182743624.75846106,0,0.0,0.0,0,2247,709098,none_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,15566881.578757655,10000000.0,15566881.578764083,5566881.578764083,0.0,0.0,12.0,0.0,3734,3734,78,0.02088912694161757,131226080.95572886,154524.50974488776,0.0011775441941074122,0.015452450974488776,0,2256,709098,low_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,13210763.803382277,10000000.0,13210763.803383866,3210763.8033838663,0.0,0.0,14.0,0.0,2881,2881,610,0.2117320374869837,100497672.33345512,1153045.8202908386,0.011473358472074742,0.11530458202908386,0,2256,709098,low_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,18459625.92088176,10000000.0,18459625.920885336,8459625.920885336,0.0,0.0,9.0,0.0,4963,4963,46,0.00926858754785412,173518616.02617395,89432.86818795305,0.0005154079155084017,0.008943286818795304,0,2256,709098,low_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,14105227.731951775,10000000.0,14105227.731951812,4105227.7319518123,0.0,0.0,7.0,0.0,2811,2811,100,0.03557452863749555,98759580.81290835,196026.3483911579,0.001984884370484654,0.019602634839115788,0,2263,709098,low_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,14649631.046602078,10000000.0,14649631.04660117,4649631.046601171,0.0,0.0,10.0,0.0,3610,3610,341,0.09445983379501385,126431381.87769645,709430.5729607771,0.005611190532165864,0.07094305729607771,0,2263,709098,low_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,16668049.376001963,10000000.0,16668049.375999585,6668049.375999585,0.0,0.0,8.0,0.0,4071,4071,38,0.009334315892901008,142294851.04884836,72889.10450857894,0.0005122399297748086,0.0072889104508578936,0,2263,709098,low_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,13569676.928543705,10000000.0,13569676.928542463,3569676.928542463,0.0,0.0,17.0,0.0,2606,2606,232,0.08902532617037605,91866565.83403242,631731.1631801855,0.006876616726062025,0.06317311631801854,0,2260,709098,medium_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,12094409.754951237,10000000.0,12094409.754951108,2094409.7549511082,0.0,0.0,8.0,0.0,2044,2044,461,0.22553816046966732,71818119.8745412,995674.1729039755,0.013863829555038686,0.09956741729039754,0,2260,709098,medium_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,19905303.14803355,10000000.0,19905303.148034252,9905303.148034252,0.0,0.0,12.0,0.0,5258,5258,156,0.029669075694180296,184063585.84420636,386439.3063685186,0.002099488090466767,0.03864393063685186,0,2260,709098,medium_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,13098008.265716944,10000000.0,13098008.265716195,3098008.265716195,0.0,0.0,30.0,0.0,2449,2449,217,0.08860759493670886,85853350.08007976,559046.564817891,0.006511645314905475,0.0559046564817891,0,2259,709098,medium_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,14807170.010727428,10000000.0,14807170.010727817,4807170.010727817,0.0,0.0,15.0,0.0,4014,4014,531,0.13228699551569506,140200600.61045456,1119472.3124324498,0.007984789705308668,0.11194723124324497,0,2259,709098,medium_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,16834479.844258063,10000000.0,16834479.844256576,6834479.844256576,0.0,0.0,12.0,0.0,3892,3892,113,0.029033915724563205,136083913.96995196,273922.2589231593,0.0020128922730988084,0.02739222589231593,0,2259,709098,medium_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,13519891.674345767,10000000.0,13519891.674347239,3519891.6743472386,0.0,0.0,12.0,0.0,3030,3030,407,0.13432343234323432,106005681.90249412,1318799.003897796,0.012440833172610978,0.1318799003897796,0,2267,709098,high_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,11159467.938903082,10000000.0,11159467.93890128,1159467.9389012791,0.0,0.0,21.0,0.0,1575,1575,377,0.23936507936507936,55653218.53213856,940657.3324771295,0.016902119181731057,0.09406573324771296,0,2267,709098,high_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,17120432.606712993,10000000.0,17120432.606712695,7120432.606712695,0.0,0.0,7.0,0.0,4457,4457,183,0.04105900830154813,156302519.1016713,583252.3119198954,0.0037315605357614405,0.058325231191989534,0,2267,709098,high_default,10000000.0,10000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,13808013.682660222,10000000.0,13808013.682652807,3808013.682652807,0.0,0.0,12.0,0.0,3132,3132,369,0.11781609195402298,108190857.81519614,1265257.129075238,0.01169467693135828,0.1265257129075238,0,2260,709098,high_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,11131162.856444264,10000000.0,11131162.856442282,1131162.856442282,0.0,0.0,14.0,0.0,1499,1499,444,0.2961974649766511,52501005.40344386,1123949.5851550305,0.021408153549023347,0.11239495851550305,0,2260,709098,high_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,17669556.014589634,10000000.0,17669556.014588274,7669556.014588274,0.0,0.0,7.0,0.0,4478,4478,203,0.04533273782938812,156262566.9888518,589511.8469699844,0.003772572397406231,0.058951184696998435,0,2260,709098,high_default,10000000.0,10000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,3197426.93113888,1000000.0,3197426.9311390445,2197426.9311390445,0.0,0.0,6.0,0.0,1190,1190,0,0.0,35876452.333325796,0,0.0,0.0,0,2262,436570,none_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,3136005.667870314,1000000.0,3136005.6678702794,2136005.6678702794,0.0,0.0,6.0,0.0,1175,1175,0,0.0,34929735.81845639,0,0.0,0.0,0,2262,436570,none_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2898771.7399287876,1000000.0,2898771.7399287773,1898771.7399287773,0.0,0.0,6.0,0.0,1124,1124,0,0.0,31932189.77878698,0,0.0,0.0,0,2262,436570,none_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2644601.5067341845,1000000.0,2644601.5067342427,1644601.5067342427,0.0,0.0,6.0,0.0,1124,1124,0,0.0,30707393.423228458,0,0.0,0.0,0,2264,436570,none_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2895404.6464904826,1000000.0,2895404.6464905823,1895404.6464905823,0.0,0.0,6.0,0.0,1100,1100,0,0.0,32532100.29971436,0,0.0,0.0,0,2264,436570,none_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2977474.3115693424,1000000.0,2977474.311569454,1977474.3115694541,0.0,0.0,6.0,0.0,1153,1153,0,0.0,33949791.29495779,0,0.0,0.0,0,2264,436570,none_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2838041.797448748,1000000.0,2838041.7974487497,1838041.7974487497,0.0,0.0,6.0,0.0,990,990,74,0.07474747474747474,31554101.167224813,160268.21825542045,0.005079156506663253,0.16026821825542045,0,2253,436570,low_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2420921.2194931437,1000000.0,2420921.219493112,1420921.219493112,0.0,0.0,6.0,0.0,981,981,51,0.05198776758409786,28891434.52466635,86208.9668344619,0.0029838936090508116,0.0862089668344619,0,2253,436570,low_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2460323.6194779524,1000000.0,2460323.619477985,1460323.619477985,0.0,0.0,6.0,0.0,1083,1083,17,0.01569713758079409,30683602.449008007,30395.16894454828,0.0009905997509601727,0.03039516894454828,0,2253,436570,low_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2926713.4626661753,1000000.0,2926713.4626661115,1926713.4626661115,0.0,0.0,6.0,0.0,1040,1040,23,0.022115384615384617,33479813.371874068,47043.99125586783,0.001405144967008354,0.047043991255867834,0,2254,436570,low_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2594205.1171433725,1000000.0,2594205.117143327,1594205.117143327,0.0,0.0,6.0,0.0,1033,1033,32,0.030977734753146177,30437160.32228643,56372.32339026058,0.0018520887886175153,0.056372323390260576,0,2254,436570,low_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2968910.9640480326,1000000.0,2968910.9640479013,1968910.9640479013,0.0,0.0,6.0,0.0,1145,1145,10,0.008733624454148471,33161169.30137039,16610.768789631238,0.0005009102254106822,0.016610768789631237,0,2254,436570,low_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2472321.2911718637,1000000.0,2472321.291171847,1472321.291171847,0.0,0.0,6.0,0.0,914,914,66,0.07221006564551423,28040111.66183639,137538.2898355304,0.004905054997435156,0.1375382898355304,0,2273,436570,medium_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,1989100.1142825538,1000000.0,1989100.1142824807,989100.1142824807,0.0,0.0,7.0,0.0,803,803,101,0.12577833125778332,24926543.763816327,237146.7185885466,0.009513822727914314,0.23714671858854658,0,2273,436570,medium_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2577038.5356262233,1000000.0,2577038.5356262894,1577038.5356262894,0.0,0.0,6.0,0.0,1097,1097,16,0.014585232452142206,30643837.73049933,31404.79163537623,0.0010248321999212107,0.03140479163537623,0,2273,436570,medium_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2676846.526646919,1000000.0,2676846.526647011,1676846.5266470108,0.0,0.0,6.0,0.0,970,970,56,0.0577319587628866,29957310.875352085,128458.03032412444,0.004288036094381742,0.12845803032412445,0,2266,436570,medium_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2842659.8111553444,1000000.0,2842659.8111552703,1842659.8111552703,0.0,0.0,7.0,0.0,1023,1023,56,0.05474095796676442,31868591.239297785,118055.77294156187,0.0037044553383327778,0.11805577294156187,0,2266,436570,medium_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,3089491.196499319,1000000.0,3089491.1964995274,2089491.1964995274,0.0,0.0,6.0,0.0,1175,1175,26,0.022127659574468085,34975676.27582076,54943.27502779735,0.001570899575879838,0.05494327502779735,0,2266,436570,medium_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2655956.632460889,1000000.0,2655956.6324609034,1655956.6324609034,0.0,0.0,7.0,0.0,920,920,47,0.051086956521739134,28990837.67166111,124740.81094890268,0.0043027667003509296,0.12474081094890269,0,2264,436570,high_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2056127.078620717,1000000.0,2056127.078620751,1056127.078620751,0.0,0.0,7.0,0.0,845,845,105,0.1242603550295858,25619021.61252644,249768.64341494103,0.00974934356169232,0.24976864341494104,0,2264,436570,high_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2772105.9808740043,1000000.0,2772105.9808739168,1772105.9808739168,0.0,0.0,6.0,0.0,1045,1045,27,0.02583732057416268,30894221.81727747,74751.40490610199,0.0024195917718276227,0.07475140490610199,0,2264,436570,high_default,1000000.0,1000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2605851.4678244507,1000000.0,2605851.4678245573,1605851.4678245573,0.0,0.0,7.0,0.0,918,918,64,0.06971677559912855,29396803.70033813,190817.7733012318,0.006491106150395424,0.19081777330123179,0,2265,436570,high_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2153496.9402838135,1000000.0,2153496.940283759,1153496.940283759,0.0,0.0,7.0,0.0,855,855,106,0.1239766081871345,25298028.466613613,236640.52151531313,0.009354109227429047,0.23664052151531312,0,2265,436570,high_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2991238.8654038543,1000000.0,2991238.865403896,1991238.8654038962,0.0,0.0,6.0,0.0,1083,1083,27,0.024930747922437674,33273654.306904558,70932.53843974438,0.0021317928528525134,0.07093253843974438,0,2265,436570,high_default,1000000.0,1000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,11400472.398316314,5000000.0,11400472.39831672,6400472.3983167205,0.0,0.0,6.0,0.0,4027,4027,0,0.0,137546078.6770749,0,0.0,0.0,0,2247,436570,none_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,10828793.351646502,5000000.0,10828793.35164558,5828793.35164558,0.0,0.0,6.0,0.0,3833,3833,0,0.0,131714571.43637067,0,0.0,0.0,0,2247,436570,none_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,10395342.048592355,5000000.0,10395342.048593026,5395342.048593026,0.0,0.0,6.0,0.0,3246,3246,0,0.0,114282981.22207165,0,0.0,0.0,0,2247,436570,none_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,11034563.167798294,5000000.0,11034563.16779825,6034563.167798251,0.0,0.0,25.0,0.0,3679,3679,0,0.0,127434694.44857049,0,0.0,0.0,0,2261,436570,none_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,10298223.12178871,5000000.0,10298223.121789128,5298223.121789128,0.0,0.0,6.0,0.0,3641,3641,0,0.0,123678719.69625156,0,0.0,0.0,0,2261,436570,none_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,10756309.271764763,5000000.0,10756309.271764997,5756309.271764997,0.0,0.0,6.0,0.0,3456,3456,0,0.0,120728646.97741085,0,0.0,0.0,0,2261,436570,none_default,5000000.0,5000000.0,1.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,7804152.6506874105,5000000.0,7804152.650686732,2804152.6506867316,0.0,0.0,12.0,0.0,1740,1740,78,0.04482758620689655,61156252.59715269,165832.39015391067,0.0027116179149543167,0.03316647803078213,0,2256,436570,low_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,11799399.885574443,5000000.0,11799399.885573702,6799399.885573702,0.0,0.0,7.0,0.0,3618,3618,90,0.024875621890547265,125597928.82739519,169535.1181592231,0.0013498241550798918,0.03390702363184462,0,2256,436570,low_default,5000000.0,5000000.0,1.0,100,Isolated RL (non-federated)
