financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,4242179.686065398,1000000.0,4242179.686065383,3242179.6860653837,0.0,0.0,6.0,0.0,1915,1915,53,0.0276762402088772,68026232.05153637,140434.438195997,0.0020644159460368,0.140434438195997,0,4245,709098,medium_default,1000000.0
Fin_rl_2,pure_rl,rl,4228052.495110331,1000000.0,4228052.495110224,3228052.495110224,0.0,0.0,7.0,0.0,1859,1859,98,0.0527165142549757,64826106.78639562,234090.72585755136,0.0036110563700653,0.2340907258575514,0,4245,709098,medium_default,1000000.0
Fin_rl_3,pure_rl,rl,4227179.567991364,1000000.0,4227179.567991054,3227179.5679910537,0.0,0.0,23.0,0.0,2088,2088,67,0.0320881226053639,69326123.31901301,162147.28256438233,0.0023389059535067,0.1621472825643823,0,4245,709098,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3522494.9938295768,1000000.0,3522494.993829244,2522494.993829244,0.0,0.0,6.0,0.0,1552,1552,52,0.0335051546391752,53472294.05190413,138038.39026818957,0.0025814937009098,0.1380383902681895,0,4244,709098,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3489021.079591169,1000000.0,3489021.0795912324,2489021.0795912324,0.0,0.0,7.0,0.0,1599,1599,72,0.0450281425891182,55266179.52562545,159914.4787089827,0.002893532357069,0.1599144787089827,0,4244,709098,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5640070.088329195,1000000.0,5640070.0883291615,4640070.0883291615,0.0,0.0,23.0,0.0,2412,2412,18,0.0074626865671641,82217902.8122407,41723.09913843771,0.0005074697567234,0.0417230991384377,0,4244,709098,medium_default,1000000.0
Fin_rl_1,pure_rl,rl,3217040.947621568,1000000.0,3217040.9476217967,2217040.9476217967,0.0,0.0,14.0,0.0,1277,1277,96,0.0751761942051683,42706818.7604996,215061.40480606543,0.0050357626966347,0.2150614048060654,0,4260,436570,medium_default,1000000.0
Fin_rl_2,pure_rl,rl,3953934.296211508,1000000.0,3953934.29621128,2953934.29621128,0.0,0.0,12.0,0.0,1557,1557,52,0.0333975594091201,53453044.02939176,131772.86208347362,0.0024652078188665,0.1317728620834736,0,4260,436570,medium_default,1000000.0
Fin_rl_3,pure_rl,rl,5102221.749072873,1000000.0,5102221.749072723,4102221.749072723,0.0,0.0,6.0,0.0,1922,1922,24,0.0124869927159209,65860631.33338355,55016.06821792123,0.0008353407354908,0.0550160682179212,0,4260,436570,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4762138.2899980005,1000000.0,4762138.289998584,3762138.289998584,0.0,0.0,14.0,0.0,1986,1986,81,0.0407854984894259,69565317.66753739,175261.25268478104,0.0025193768757354,0.175261252684781,0,4252,436570,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,2938851.728256678,1000000.0,2938851.728256673,1938851.728256673,0.0,0.0,12.0,0.0,1170,1170,113,0.0965811965811965,39030227.16024848,239210.3000793805,0.0061288472418375,0.2392103000793805,0,4252,436570,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6599721.122143794,1000000.0,6599721.122142915,5599721.122142915,0.0,0.0,6.0,0.0,2920,2920,46,0.0157534246575342,97918064.13381629,99168.74771348816,0.0010127727563931,0.0991687477134881,0,4252,436570,medium_default,1000000.0
Fin_rl_1,pure_rl,rl,3721763.933456504,1000000.0,3721763.933456412,2721763.933456412,0.0,0.0,6.0,0.0,1789,1789,63,0.0352152040245947,61726253.99360071,175066.17543317092,0.0028361704154494,0.1750661754331709,0,4248,831197,medium_default,1000000.0
Fin_rl_2,pure_rl,rl,3666117.484881173,1000000.0,3666117.484880965,2666117.484880965,0.0,0.0,6.0,0.0,1656,1656,66,0.0398550724637681,57440972.16908267,147381.28859681787,0.0025657868074201,0.1473812885968178,0,4248,831197,medium_default,1000000.0
Fin_rl_3,pure_rl,rl,6295154.113954316,1000000.0,6295154.11395507,5295154.11395507,0.0,0.0,9.0,0.0,2758,2758,44,0.0159535895576504,91369850.7435246,101837.8507825384,0.0011145673321542,0.1018378507825383,0,4248,831197,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4056967.598734911,1000000.0,4056967.598734827,3056967.598734827,0.0,0.0,6.0,0.0,1960,1960,54,0.0275510204081632,66009279.06969834,122459.71022251516,0.0018551893301729,0.1224597102225151,0,4261,831197,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4288197.385341262,1000000.0,4288197.385342002,3288197.385342002,0.0,0.0,6.0,0.0,1942,1942,78,0.0401647785787847,68218892.43071254,172431.1919883213,0.0025276164101235,0.1724311919883213,0,4261,831197,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5583448.18734335,1000000.0,5583448.187343747,4583448.187343747,0.0,0.0,9.0,0.0,2635,2635,36,0.013662239089184,88055037.74305646,84068.05688292327,0.0009547217176629,0.0840680568829232,0,4261,831197,medium_default,1000000.0
Fin_rl_1,pure_rl,rl,3477582.603194955,1000000.0,3477582.6031952067,2477582.6031952067,0.0,0.0,7.0,0.0,1892,1892,127,0.0671247357293868,64113849.71777392,378970.0056910612,0.005910891443257,0.3789700056910611,0,4229,709098,high_default,1000000.0
Fin_rl_2,pure_rl,rl,3308924.062109418,1000000.0,3308924.062109774,2308924.062109774,0.0,0.0,6.0,0.0,1404,1404,205,0.146011396011396,50002982.579032704,599704.5475149609,0.0119933755264916,0.5997045475149608,0,4229,709098,high_default,1000000.0
Fin_rl_3,pure_rl,rl,4565046.092742665,1000000.0,4565046.09274235,3565046.09274235,0.0,0.0,18.0,0.0,2227,2227,95,0.0426582846879209,74890580.8332952,230093.66898321777,0.0030723979761273,0.2300936689832177,0,4229,709098,high_default,1000000.0
