financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,scaffold_lr,scaffold_level,seed,default_scenario,capital_per_financier,borrower_count
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5439231.028222248,5000000.0,5439231.028221863,439231.0282218633,0.0,0.0,9.0,0.0,1355,1355,236,0.1741697416974169,47893880.0583304,580621.2041739245,0.0121230771753464,0.1161242408347849,0,2269,0.25,0p25,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5861449.693290137,5000000.0,5861449.693290316,861449.6932903156,0.0,0.0,7.0,0.0,1494,1494,79,0.0528781793842034,52123379.33673096,222273.44182085188,0.0042643712792469,0.0444546883641703,0,2269,0.25,0p25,436570,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5034709.375338723,5000000.0,5034709.375338577,34709.375338576734,0.0,0.0,8.0,0.0,705,705,140,0.1985815602836879,24887214.71563249,454736.7388069256,0.0182719016170696,0.0909473477613851,0,2263,0.25,0p25,831197,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,4798941.989343727,5000000.0,4798941.9893436935,-201058.0106563065,201058.0106563065,0.0402116021312613,8.0,0.0,663,663,362,0.5460030165912518,23049131.53603111,923337.542842007,0.0400595372280564,0.1846675085684014,0,2263,0.25,0p25,831197,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5093377.815541643,5000000.0,5093377.815541701,93377.8155417014,0.0,0.0,18.0,0.0,296,296,64,0.2162162162162162,10485075.646728868,168344.56412053425,0.016055636582179,0.0336689128241068,0,2263,0.25,0p25,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5024895.25605493,5000000.0,5024895.256054417,24895.25605441723,0.0,0.0,8.0,0.0,580,580,135,0.2327586206896551,20506541.216586016,409089.5398599484,0.0199492218380089,0.0818179079719896,0,2263,0.25,0p25,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5200662.883801311,5000000.0,5200662.883800233,200662.8838002328,0.0,0.0,8.0,0.0,1075,1075,257,0.2390697674418604,38001980.25802864,658509.0895865752,0.01732828355563,0.131701817917315,0,2263,0.25,0p25,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,6023799.036843204,5000000.0,6023799.03684357,1023799.03684357,0.0,0.0,9.0,0.0,2001,2001,107,0.0534732633683158,70641135.61094195,294297.3363924935,0.0041660901094985,0.0588594672784987,0,2263,0.25,0p25,831197,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,11164176.283917775,10000000.0,11164176.28391622,1164176.28391622,0.0,0.0,6.0,0.0,1944,1944,0,0.0,68394536.93418124,0.0,0.0,0.0,0,2247,0.25,0p25,709098,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10093374.818254257,10000000.0,10093374.818253124,93374.81825312412,0.0,0.0,17.0,0.0,141,141,0,0.0,4987231.593921553,0.0,0.0,0.0,0,2247,0.25,0p25,709098,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10253277.939902116,10000000.0,10253277.939902892,253277.9399028924,0.0,0.0,11.0,0.0,416,416,0,0.0,14518291.475497112,0.0,0.0,0.0,0,2247,0.25,0p25,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,11173108.88875963,10000000.0,11173108.888760628,1173108.8887606282,0.0,0.0,6.0,0.0,1977,1977,0,0.0,69142278.55920266,0.0,0.0,0.0,0,2247,0.25,0p25,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,11172565.190641413,10000000.0,11172565.190641088,1172565.1906410884,0.0,0.0,6.0,0.0,1969,1969,0,0.0,69020798.59630547,0.0,0.0,0.0,0,2247,0.25,0p25,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10114417.413527263,10000000.0,10114417.413526747,114417.41352674738,0.0,0.0,13.0,0.0,180,180,0,0.0,6322324.382105155,0.0,0.0,0.0,0,2247,0.25,0p25,709098,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10744325.97518202,10000000.0,10744325.975181349,744325.9751813486,0.0,0.0,6.0,0.0,1266,1266,0,0.0,44397995.53647257,0.0,0.0,0.0,0,2248,0.25,0p25,436570,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10559209.392543191,10000000.0,10559209.392543994,559209.3925439939,0.0,0.0,6.0,0.0,946,946,0,0.0,32988473.98538875,0.0,0.0,0.0,0,2248,0.25,0p25,436570,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10769172.066218406,10000000.0,10769172.066215914,769172.0662159137,0.0,0.0,6.0,0.0,1299,1299,0,0.0,45218415.39099589,0.0,0.0,0.0,0,2248,0.25,0p25,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10741485.49919837,10000000.0,10741485.499198357,741485.4991983566,0.0,0.0,6.0,0.0,1254,1254,0,0.0,43542076.23210586,0.0,0.0,0.0,0,2248,0.25,0p25,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10753954.130304668,10000000.0,10753954.130303578,753954.1303035785,0.0,0.0,6.0,0.0,1277,1277,0,0.0,44544514.50449483,0.0,0.0,0.0,0,2248,0.25,0p25,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10352983.004505437,10000000.0,10352983.004503611,352983.0045036115,0.0,0.0,13.0,0.0,581,581,0,0.0,20744385.01941912,0.0,0.0,0.0,0,2248,0.25,0p25,436570,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10644730.353186712,10000000.0,10644730.353187546,644730.3531875461,0.0,0.0,6.0,0.0,1090,1090,0,0.0,38075255.990624204,0.0,0.0,0.0,0,2248,0.25,0p25,831197,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10668953.34793953,10000000.0,10668953.347941209,668953.3479412086,0.0,0.0,6.0,0.0,1125,1125,0,0.0,39309468.79888584,0.0,0.0,0.0,0,2248,0.25,0p25,831197,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10685005.684556792,10000000.0,10685005.68455564,685005.6845556386,0.0,0.0,6.0,0.0,1136,1136,0,0.0,39924724.51090212,0.0,0.0,0.0,0,2248,0.25,0p25,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10658299.802875558,10000000.0,10658299.802875465,658299.8028754629,0.0,0.0,6.0,0.0,1097,1097,0,0.0,38498275.59688159,0.0,0.0,0.0,0,2248,0.25,0p25,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10710876.698854132,10000000.0,10710876.698856909,710876.6988569088,0.0,0.0,6.0,0.0,1181,1181,0,0.0,41621059.67616967,0.0,0.0,0.0,0,2248,0.25,0p25,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10598643.426205665,10000000.0,10598643.426207934,598643.4262079336,0.0,0.0,8.0,0.0,1012,1012,0,0.0,35294238.79894629,0.0,0.0,0.0,0,2248,0.25,0p25,831197,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10171550.789080003,10000000.0,10171550.789078632,171550.78907863237,0.0,0.0,8.0,0.0,400,400,66,0.165,14019047.558247056,118083.12493670567,0.0084230490299778,0.0118083124936705,0,2262,0.25,0p25,709098,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10283365.209641697,10000000.0,10283365.209645236,283365.2096452359,0.0,0.0,6.0,0.0,1027,1027,313,0.3047711781888997,36243447.649741925,530548.9433363866,0.0146384788904088,0.0530548943336386,0,2262,0.25,0p25,709098,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10176020.77727881,10000000.0,10176020.777280023,176020.77728002332,0.0,0.0,6.0,0.0,333,333,60,0.1801801801801801,11749826.603920162,126240.49600575314,0.0107440305513644,0.0126240496005753,0,2262,0.25,0p25,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10579647.399991114,10000000.0,10579647.399993708,579647.3999937084,0.0,0.0,7.0,0.0,1110,1110,70,0.063063063063063,38557486.54108219,111127.53630098494,0.0028821260478838,0.0111127536300984,0,2262,0.25,0p25,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10567180.676561603,10000000.0,10567180.676561544,567180.6765615437,0.0,0.0,7.0,0.0,1180,1180,149,0.1262711864406779,41484920.80994699,242938.39206170297,0.0058560649826153,0.0242938392061702,0,2262,0.25,0p25,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11459901.438615562,10000000.0,11459901.438617775,1459901.4386177752,0.0,0.0,9.0,0.0,2509,2509,48,0.019131127939418,87370412.78666861,68943.2765243295,0.0007890918026525,0.0068943276524329,0,2262,0.25,0p25,709098,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10561484.510969346,10000000.0,10561484.51096722,561484.5109672192,0.0,0.0,8.0,0.0,1002,1002,121,0.1207584830339321,35091895.59022421,228407.16384706687,0.0065088294606318,0.0228407163847066,0,2261,0.25,0p25,436570,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10686910.12257144,10000000.0,10686910.122573055,686910.1225730553,0.0,0.0,11.0,0.0,1239,1239,170,0.1372074253430185,43112913.4696369,285203.3672987211,0.0066152654586793,0.0285203367298721,0,2261,0.25,0p25,436570,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10284174.969292058,10000000.0,10284174.96929529,284174.96929528937,0.0,0.0,10.0,0.0,355,355,15,0.0422535211267605,12119369.34122726,24674.29973114988,0.0020359392503381,0.0024674299731149,0,2261,0.25,0p25,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10798981.478554916,10000000.0,10798981.478554484,798981.4785544854,0.0,0.0,9.0,0.0,1528,1528,141,0.0922774869109947,53138232.56929059,251389.11862283872,0.0047308520902541,0.0251389118622838,0,2261,0.25,0p25,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10496113.54624598,10000000.0,10496113.546246989,496113.5462469887,0.0,0.0,6.0,0.0,1070,1070,204,0.1906542056074766,37657170.80380063,349993.5134642947,0.0092942062824584,0.0349993513464294,0,2261,0.25,0p25,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10996428.4176152,10000000.0,10996428.417615296,996428.4176152964,0.0,0.0,12.0,0.0,1327,1327,39,0.0293896006028636,46496420.839753725,59749.324303797664,0.0012850306157912,0.0059749324303797,0,2261,0.25,0p25,436570,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10069017.174651964,10000000.0,10069017.174652563,69017.17465256341,0.0,0.0,8.0,0.0,289,289,95,0.328719723183391,10078728.24704057,156954.24077733792,0.0155728219801366,0.0156954240777337,0,2263,0.25,0p25,831197,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10404641.991352117,10000000.0,10404641.991354702,404641.9913547021,0.0,0.0,10.0,0.0,962,962,178,0.185031185031185,33969382.27464458,332235.5161550713,0.0097804403232571,0.0332235516155071,0,2263,0.25,0p25,831197,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10823863.724926744,10000000.0,10823863.72492429,823863.7249242906,0.0,0.0,6.0,0.0,1428,1428,76,0.0532212885154061,50211270.315512486,145104.8480628929,0.0028898860186387,0.0145104848062892,0,2263,0.25,0p25,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10517205.207265044,10000000.0,10517205.207265329,517205.2072653286,0.0,0.0,8.0,0.0,973,973,61,0.0626927029804727,33718091.874438144,91688.49093767296,0.0027192668932485,0.0091688490937672,0,2263,0.25,0p25,831197,low_default,10000000.0,50
