financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,non_iid_level,non_iid_tag,seed,default_scenario,capital_per_financier
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1716089.0439197768,1000000.0,1716089.0439197759,716089.0439197759,0.0,0.0,6.0,0.0,659,659,127,0.19271623672230653,23055859.421706125,225666.85346174173,0.009787830908150223,0.22566685346174173,0,2276,0.0,0p00,831197,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1789584.0653087678,1000000.0,1789584.0653087262,789584.0653087262,0.0,0.0,6.0,0.0,481,481,33,0.06860706860706861,17950945.40923886,51883.649850504604,0.00289030180125229,0.0518836498505046,0,2276,0.0,0p00,831197,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1434359.4715850232,1000000.0,1434359.4715850714,434359.4715850714,0.0,0.0,6.0,0.0,756,756,90,0.11904761904761904,22150119.5656421,93342.28556347832,0.004214075923466577,0.09334228556347832,0,2276,0.0,0p00,831197,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1461246.712190187,1000000.0,1461246.71219021,461246.7121902099,0.0,0.0,6.0,0.0,678,678,96,0.1415929203539823,21477560.835133214,135419.63342877297,0.006305168192435155,0.13541963342877297,0,2276,0.0,0p00,831197,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1285113.0620670866,1000000.0,1285113.0620670442,285113.0620670442,0.0,0.0,7.0,0.0,478,478,66,0.13807531380753138,16750516.158062506,135226.6452259558,0.008072983778524778,0.13522664522595582,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1337265.683026444,1000000.0,1337265.6830264647,337265.68302646466,0.0,0.0,7.0,0.0,718,718,86,0.11977715877437325,21477100.61852604,164793.74124074087,0.007672997587886262,0.16479374124074087,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1664157.3579122683,1000000.0,1664157.357912246,664157.3579122459,0.0,0.0,7.0,0.0,623,623,60,0.09630818619582665,21636884.030310497,120164.10879930184,0.005553669771995236,0.12016410879930184,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1782938.612069405,1000000.0,1782938.6120694324,782938.6120694324,0.0,0.0,6.0,0.0,573,573,57,0.09947643979057591,21401413.647523157,106128.71440115073,0.004958958139357925,0.10612871440115074,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1314248.815706992,1000000.0,1314248.8157069762,314248.8157069762,0.0,0.0,6.0,0.0,684,684,117,0.17105263157894737,20669390.195158843,189895.8855909754,0.009187299857324895,0.1898958855909754,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1505704.981557514,1000000.0,1505704.981557521,505704.98155752104,0.0,0.0,7.0,0.0,662,662,92,0.13897280966767372,22193182.52492902,190016.79785767294,0.008561944536085893,0.19001679785767295,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1598719.9030259019,1000000.0,1598719.9030258823,598719.9030258823,0.0,0.0,6.0,0.0,585,585,116,0.19829059829059828,20778333.26423075,243811.70073336794,0.01173393927380509,0.24381170073336794,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1586633.2784717903,1000000.0,1586633.2784717567,586633.2784717567,0.0,0.0,6.0,0.0,521,521,79,0.15163147792706333,19501739.09076273,170435.66781993743,0.008739511231624806,0.17043566781993744,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1463649.3523189903,1000000.0,1463649.3523189723,463649.35231897235,0.0,0.0,6.0,0.0,558,558,113,0.2025089605734767,19360730.774868887,209293.00259642964,0.010810180929125956,0.20929300259642963,0,2243,0.0,0p00,709098,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1486946.208871615,1000000.0,1486946.208871691,486946.208871691,0.0,0.0,6.0,0.0,511,511,71,0.13894324853228962,18835176.48689917,169622.57196161876,0.009005626896015546,0.16962257196161876,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1387534.6916110108,1000000.0,1387534.6916109824,387534.6916109824,0.0,0.0,6.0,0.0,711,711,91,0.1279887482419128,21756784.669575445,157209.06572112357,0.007225749029954953,0.15720906572112356,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1556908.5005683203,1000000.0,1556908.5005683035,556908.5005683035,0.0,0.0,7.0,0.0,617,617,75,0.12155591572123177,21453311.94117893,151079.7287430146,0.007042256652830466,0.1510797287430146,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1456383.883172723,1000000.0,1456383.8831727235,456383.88317272346,0.0,0.0,6.0,0.0,657,657,90,0.136986301369863,21228347.307384923,153088.99459371515,0.007211536177404564,0.15308899459371514,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1577161.04363622,1000000.0,1577161.0436362303,577161.0436362303,0.0,0.0,6.0,0.0,576,576,59,0.10243055555555555,20611188.130022228,122881.7214863087,0.005961894128137104,0.1228817214863087,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1534565.739106256,1000000.0,1534565.7391061867,534565.7391061867,0.0,0.0,7.0,0.0,624,624,74,0.11858974358974358,21382068.936915185,140133.3754280241,0.006553779984596817,0.1401333754280241,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1251144.2957094237,1000000.0,1251144.295709457,251144.29570945702,0.0,0.0,6.0,0.0,682,682,160,0.23460410557184752,20208774.135726344,257157.7506350375,0.012725054419823408,0.2571577506350375,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1624434.757455842,1000000.0,1624434.7574558044,624434.7574558044,0.0,0.0,7.0,0.0,597,597,155,0.25963149078726966,22802185.517280556,402701.010345847,0.01766063213724235,0.402701010345847,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1416708.9462600525,1000000.0,1416708.946260023,416708.94626002293,0.0,0.0,7.0,0.0,536,536,107,0.19962686567164178,19305367.269663744,224318.18147213233,0.011619472364279938,0.22431818147213234,0,2249,0.0,0p00,436570,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1393719.2987602665,1000000.0,1393719.2987602598,393719.29876025976,0.0,0.0,6.0,0.0,653,653,157,0.24042879019908117,21067217.07808436,313712.734036817,0.014891038188578006,0.313712734036817,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1606803.0596452646,1000000.0,1606803.0596453517,606803.0596453517,0.0,0.0,6.0,0.0,529,529,81,0.15311909262759923,19370433.58865309,183775.30820201262,0.009487413245600523,0.18377530820201263,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1673354.5409949203,1000000.0,1673354.5409949075,673354.5409949075,0.0,0.0,6.0,0.0,575,575,92,0.16,21504217.727815833,223244.85495738103,0.010381445062687051,0.22324485495738103,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1710803.7208819843,1000000.0,1710803.7208820793,710803.7208820793,0.0,0.0,6.0,0.0,532,532,71,0.13345864661654136,20267451.918281328,177185.37155579092,0.008742360523178,0.17718537155579092,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1354634.0908078318,1000000.0,1354634.0908078286,354634.0908078286,0.0,0.0,6.0,0.0,577,577,124,0.21490467937608318,18938383.773983162,246052.91703240332,0.01299228698546185,0.2460529170324033,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1572528.988263957,1000000.0,1572528.9882640422,572528.9882640422,0.0,0.0,6.0,0.0,568,568,106,0.18661971830985916,20337793.288801793,218662.6935987284,0.01075154469777832,0.2186626935987284,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1339419.713651879,1000000.0,1339419.713651879,339419.713651879,0.0,0.0,6.0,0.0,690,690,82,0.11884057971014493,20737566.00196034,128944.38175138822,0.006217913025048311,0.12894438175138823,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1863012.0188671025,1000000.0,1863012.0188670896,863012.0188670896,0.0,0.0,6.0,0.0,635,635,46,0.07244094488188976,23468652.928366806,106573.75957545426,0.0045411110684856325,0.10657375957545426,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1227876.2011306852,1000000.0,1227876.2011307045,227876.2011307045,0.0,0.0,7.0,0.0,707,707,107,0.15134370579915135,20247630.987742588,179332.44521786095,0.008856959380898652,0.17933244521786096,0,2246,0.0,0p00,831197,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1482622.0162349294,1000000.0,1482622.0162348666,482622.0162348666,0.0,0.0,6.0,0.0,508,508,86,0.16929133858267717,18416927.85154431,223214.7584231512,0.012120086489041332,0.2232147584231512,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1376745.0674581465,1000000.0,1376745.067458238,376745.067458238,0.0,0.0,33.0,0.0,412,412,75,0.1820388349514563,15096983.656667141,181103.25340195827,0.011995989233384333,0.18110325340195826,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1094012.4001032338,1000000.0,1094012.40010328,94012.40010328009,0.0,0.0,8.0,0.0,500,500,153,0.306,15345427.765414136,352474.65517899377,0.022969360031357935,0.3524746551789938,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1469841.1895787094,1000000.0,1469841.1895787357,469841.18957873574,0.0,0.0,6.0,0.0,594,594,72,0.12121212121212122,19983443.718211316,184309.39685958502,0.009223104859129968,0.18430939685958503,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1275336.5666626631,1000000.0,1275336.5666626855,275336.5666626855,0.0,0.0,7.0,0.0,496,496,82,0.16532258064516128,16428219.891494455,214931.289916126,0.01308305411880958,0.214931289916126,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1483121.1527969316,1000000.0,1483121.1527969134,483121.1527969134,0.0,0.0,7.0,0.0,558,558,83,0.14874551971326164,19889323.466199882,192627.31176545727,0.009684960481074686,0.19262731176545728,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1437833.419008897,1000000.0,1437833.4190089328,437833.4190089328,0.0,0.0,7.0,0.0,537,537,69,0.12849162011173185,18983717.291495137,187255.01707522836,0.009863980494437733,0.18725501707522835,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1466662.2534900184,1000000.0,1466662.2534900098,466662.2534900098,0.0,0.0,7.0,0.0,618,618,89,0.14401294498381878,20577694.78713009,203335.802299074,0.009881369337164351,0.20333580229907403,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1279886.5101572615,1000000.0,1279886.5101572745,279886.51015727455,0.0,0.0,7.0,0.0,577,577,102,0.17677642980935876,18614221.652865358,245983.70968912842,0.01321482650612271,0.24598370968912842,0,2262,0.0,0p00,709098,high_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1224465.8596587724,1000000.0,1224465.859658741,224465.85965874093,0.0,0.0,7.0,0.0,465,465,83,0.17849462365591398,17409158.355824452,242099.7481865348,0.013906459073912513,0.2420997481865348,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1223339.8251981959,1000000.0,1223339.8251981966,223339.82519819657,0.0,0.0,7.0,0.0,648,648,86,0.13271604938271606,19861290.70044949,196229.4113365554,0.009879992911644682,0.19622941133655541,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1266488.9874265986,1000000.0,1266488.9874266402,266488.98742664023,0.0,0.0,7.0,0.0,447,447,67,0.14988814317673377,16853584.854354624,187960.3600252264,0.011152544793855015,0.1879603600252264,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1246656.8390903997,1000000.0,1246656.839090418,246656.83909041807,0.0,0.0,6.0,0.0,538,538,85,0.1579925650557621,19040326.329971485,223441.7933935515,0.011735187177009172,0.2234417933935515,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1189751.299902934,1000000.0,1189751.2999029735,189751.29990297346,0.0,0.0,7.0,0.0,521,521,99,0.19001919385796545,17700234.16780105,234610.5746158976,0.01325465936731412,0.2346105746158976,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1257220.7447998815,1000000.0,1257220.744799813,257220.74479981302,0.0,0.0,7.0,0.0,452,452,70,0.15486725663716813,16247018.777804337,157258.42049788724,0.00967921700889051,0.15725842049788724,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1215561.8953044931,1000000.0,1215561.8953045616,215561.8953045616,0.0,0.0,7.0,0.0,544,544,88,0.16176470588235295,18177134.551878072,209185.64179738727,0.011508174800619171,0.20918564179738727,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1180165.6586116324,1000000.0,1180165.6586116175,180165.65861161752,0.0,0.0,7.0,0.0,544,544,113,0.20772058823529413,18064329.413143538,250806.50758894382,0.013884075176710293,0.2508065075889438,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1252416.8528191054,1000000.0,1252416.8528190476,252416.85281904764,0.0,0.0,7.0,0.0,609,609,83,0.13628899835796388,20066497.46961089,199675.3173865683,0.009950681113580516,0.1996753173865683,0,2267,0.0,0p00,436570,high_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1381420.0545953922,1000000.0,1381420.0545954076,381420.05459540756,0.0,0.0,7.0,0.0,489,489,57,0.1165644171779141,17798576.1946147,153572.49754083838,0.008628358575519354,0.15357249754083838,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1381010.0562589092,1000000.0,1381010.056258918,381010.056258918,0.0,0.0,7.0,0.0,517,517,71,0.13733075435203096,18815449.344502337,207973.92532972698,0.011053359477194448,0.20797392532972697,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1226433.67229971,1000000.0,1226433.6722996766,226433.67229967657,0.0,0.0,6.0,0.0,401,401,71,0.1770573566084788,14769718.882390743,215164.02309643707,0.01456791593731464,0.21516402309643706,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1437733.9042919192,1000000.0,1437733.9042919248,437733.9042919248,0.0,0.0,7.0,0.0,648,648,71,0.1095679012345679,21425789.982557356,178761.15631828035,0.008343270258123927,0.17876115631828035,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1452148.6781584774,1000000.0,1452148.6781584423,452148.67815844226,0.0,0.0,7.0,0.0,566,566,60,0.10600706713780919,20143487.56643667,167168.5654341336,0.008298888903065224,0.1671685654341336,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1223033.202776891,1000000.0,1223033.2027768744,223033.20277687442,0.0,0.0,7.0,0.0,670,670,92,0.1373134328358209,19781415.177092496,220358.8798756605,0.011139692378068231,0.2203588798756605,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1164962.3329813343,1000000.0,1164962.3329812263,164962.33298122627,0.0,0.0,7.0,0.0,423,423,124,0.29314420803782504,14689601.03431469,305501.1092263811,0.02079710051435264,0.30550110922638113,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1294327.5706072187,1000000.0,1294327.5706072212,294327.5706072212,0.0,0.0,6.0,0.0,565,565,115,0.20353982300884957,19215380.97894661,270614.13997175696,0.014083204505195923,0.270614139971757,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1233932.6751120791,1000000.0,1233932.6751120705,233932.67511207052,0.0,0.0,6.0,0.0,513,513,123,0.23976608187134502,17537030.505379777,271416.6017586622,0.015476770806517137,0.2714166017586622,0,2271,0.0,0p00,831197,high_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5105175.776656492,5000000.0,5105175.776656941,105175.77665694058,0.0,0.0,11.0,0.0,172,172,0,0.0,6026539.896266473,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5490602.022121146,5000000.0,5490602.022121756,490602.02212175634,0.0,0.0,8.0,0.0,847,847,0,0.0,29143113.773627713,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5499072.520060779,5000000.0,5499072.5200601565,499072.5200601565,0.0,0.0,6.0,0.0,839,839,0,0.0,29426654.294122107,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5488217.54906265,5000000.0,5488217.549061343,488217.5490613431,0.0,0.0,6.0,0.0,813,813,0,0.0,28771466.967942443,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5484902.163370207,5000000.0,5484902.163370712,484902.1633707117,0.0,0.0,6.0,0.0,806,806,0,0.0,28308541.597921878,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5476238.888831076,5000000.0,5476238.888829817,476238.88882981706,0.0,0.0,6.0,0.0,806,806,0,0.0,28239959.79351271,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5447564.094097993,5000000.0,5447564.094097361,447564.09409736097,0.0,0.0,6.0,0.0,760,760,0,0.0,26546373.370244548,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5467870.462488274,5000000.0,5467870.462489955,467870.4624899551,0.0,0.0,6.0,0.0,787,787,0,0.0,27559733.951149594,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5495130.876949175,5000000.0,5495130.876948633,495130.87694863323,0.0,0.0,6.0,0.0,827,827,0,0.0,29293648.950426113,0.0,0.0,0.0,0,2249,0.0,0p00,709098,none_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5458711.450682067,5000000.0,5458711.450683055,458711.45068305545,0.0,0.0,6.0,0.0,780,780,0,0.0,26972807.395409107,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5434748.516020833,5000000.0,5434748.5160201965,434748.5160201965,0.0,0.0,6.0,0.0,744,744,0,0.0,25567216.050567802,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5450711.338907387,5000000.0,5450711.338907029,450711.33890702855,0.0,0.0,6.0,0.0,771,771,0,0.0,26728986.76674165,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5424700.926257871,5000000.0,5424700.926258169,424700.9262581691,0.0,0.0,7.0,0.0,719,719,0,0.0,25190242.873970658,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5433882.123716836,5000000.0,5433882.1237167725,433882.12371677253,0.0,0.0,7.0,0.0,728,728,0,0.0,25535005.97178814,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5452337.840456698,5000000.0,5452337.840456582,452337.8404565817,0.0,0.0,6.0,0.0,770,770,0,0.0,27099046.527581207,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5420365.716215781,5000000.0,5420365.7162147695,420365.7162147695,0.0,0.0,6.0,0.0,702,702,0,0.0,24963290.83910252,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5440095.938797546,5000000.0,5440095.938797677,440095.93879767694,0.0,0.0,6.0,0.0,742,742,0,0.0,25848599.991337754,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5413489.796005213,5000000.0,5413489.796006364,413489.7960063638,0.0,0.0,8.0,0.0,703,703,0,0.0,24364557.15511374,0.0,0.0,0.0,0,2245,0.0,0p00,436570,none_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5439293.353554793,5000000.0,5439293.353553744,439293.35355374403,0.0,0.0,6.0,0.0,748,748,0,0.0,26112978.082703043,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5440421.419899252,5000000.0,5440421.419899574,440421.41989957355,0.0,0.0,6.0,0.0,738,738,0,0.0,26076073.83367452,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5415017.329143065,5000000.0,5415017.32914372,415017.32914371975,0.0,0.0,6.0,0.0,692,692,0,0.0,24440578.782263365,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5464357.819827556,5000000.0,5464357.819825916,464357.8198259156,0.0,0.0,6.0,0.0,790,790,0,0.0,27743904.960418053,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5440497.550354273,5000000.0,5440497.550353436,440497.5503534358,0.0,0.0,6.0,0.0,748,748,0,0.0,26242320.96243689,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5429186.938220081,5000000.0,5429186.938219675,429186.93821967486,0.0,0.0,6.0,0.0,732,732,0,0.0,25269557.8240981,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5428897.1665523285,5000000.0,5428897.166552567,428897.1665525669,0.0,0.0,6.0,0.0,731,731,0,0.0,25572413.12276168,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5418548.090246513,5000000.0,5418548.090246105,418548.09024610464,0.0,0.0,7.0,0.0,702,702,0,0.0,24706875.169381317,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5444264.096781337,5000000.0,5444264.096782708,444264.0967827076,0.0,0.0,6.0,0.0,745,745,0,0.0,26157221.06520943,0.0,0.0,0.0,0,2257,0.0,0p00,831197,none_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5236239.995895253,5000000.0,5236239.995895491,236239.99589549098,0.0,0.0,11.0,0.0,531,531,78,0.14689265536723164,18674573.699555486,89915.37372329891,0.004814855491209375,0.01798307474465978,0,2291,0.0,0p00,709098,low_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5381994.116871489,5000000.0,5381994.116871368,381994.11687136814,0.0,0.0,8.0,0.0,793,793,82,0.1034047919293821,27755467.988622062,105969.82316082175,0.0038179800536695145,0.021193964632164348,0,2291,0.0,0p00,709098,low_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5362183.564905274,5000000.0,5362183.564906144,362183.5649061436,0.0,0.0,6.0,0.0,846,846,125,0.14775413711583923,29824701.18000005,163082.36674127934,0.005468030199432129,0.03261647334825587,0,2291,0.0,0p00,709098,low_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5180110.332445309,5000000.0,5180110.332445746,180110.3324457463,0.0,0.0,10.0,0.0,404,404,57,0.14108910891089108,14347485.248322975,71336.93833744583,0.004972086543583248,0.014267387667489166,0,2291,0.0,0p00,709098,low_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5391392.482573778,5000000.0,5391392.482573269,391392.48257326894,0.0,0.0,7.0,0.0,784,784,64,0.08163265306122448,27491065.125253007,83993.22200051327,0.003055291659956746,0.016798644400102654,0,2291,0.0,0p00,709098,low_default,5000000.0
