financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,label
Fin_rl_2,pure_rl,rl,28302205.5974404,20000000.0,28302205.597452763,8302205.5974527635,0.0,0.0,8.0,0.0,6476,6476,0,0.0,225953031.4183116,0,0.0,0.0,0,4256,436570,none_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,31088381.631685913,20000000.0,31088381.631698415,11088381.631698415,0.0,0.0,11.0,0.0,9772,9772,0,0.0,343353838.2639229,0,0.0,0.0,0,4256,436570,none_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,37588200.36299763,20000000.0,37588200.36300802,17588200.363008022,0.0,0.0,7.0,0.0,12603,12603,0,0.0,439984411.93723035,0,0.0,0.0,0,4263,436570,none_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,30748135.897470627,20000000.0,30748135.89745859,10748135.89745859,0.0,0.0,11.0,0.0,7916,7916,0,0.0,275914596.1805325,0,0.0,0.0,0,4263,436570,none_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,28288611.6374142,20000000.0,28288611.637414582,8288611.637414582,0.0,0.0,11.0,0.0,6081,6081,0,0.0,212928278.64547032,0,0.0,0.0,0,4263,436570,none_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,29495008.331003938,20000000.0,29495008.331007935,9495008.331007935,0.0,0.0,19.0,0.0,6281,6281,262,0.041713103009074985,219561734.867291,559037.1230205224,0.002546150053689544,0.02795185615102612,0,4263,436570,low_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,26508270.05991387,20000000.0,26508270.05991647,6508270.05991647,0.0,0.0,21.0,0.0,4812,4812,552,0.11471321695760599,168327769.58186752,1153586.413575459,0.006853215107887492,0.057679320678772954,0,4263,436570,low_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,39231690.40210734,20000000.0,39231690.40212528,19231690.402125277,0.0,0.0,14.0,0.0,10542,10542,75,0.0071143995446784295,368119018.4095517,141809.66742297172,0.0003852277669207545,0.007090483371148586,0,4263,436570,low_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,29264670.89814919,20000000.0,29264670.898151428,9264670.898151428,0.0,0.0,11.0,0.0,5535,5535,118,0.021318879855465222,194201769.83653334,261053.57469269435,0.001344238906331454,0.013052678734634717,0,4255,436570,low_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,32386931.800705884,20000000.0,32386931.80071917,12386931.800719172,0.0,0.0,14.0,0.0,7121,7121,181,0.025417778401909844,248156335.69713166,353410.526033171,0.0014241446829892721,0.017670526301658548,0,4255,436570,low_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,38686410.2304066,20000000.0,38686410.23038557,18686410.23038557,0.0,0.0,9.0,0.0,9802,9802,88,0.008977759640889614,344029419.4017468,173411.6906165913,0.0005040606437616504,0.008670584530829566,0,4255,436570,low_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,23643433.243613645,20000000.0,23643433.243611086,3643433.243611086,0.0,0.0,24.0,0.0,2617,2617,251,0.09591134887275506,91400868.77192266,614109.1049834836,0.006718854133825598,0.030705455249174177,0,4262,436570,medium_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,33053187.54168606,20000000.0,33053187.541695535,13053187.541695535,0.0,0.0,15.0,0.0,7387,7387,653,0.08839853797211317,259783097.5968793,1540191.8952414028,0.005928760991338278,0.07700959476207014,0,4262,436570,medium_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,38151466.487125084,20000000.0,38151466.48714851,18151466.48714851,0.0,0.0,22.0,0.0,9254,9254,77,0.00832072617246596,323831472.54933345,189099.40644066298,0.0005839438796729525,0.009454970322033148,0,4262,436570,medium_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,30334647.32823514,20000000.0,30334647.32824303,10334647.328243028,0.0,0.0,21.0,0.0,6642,6642,262,0.03944595001505571,233024088.36269194,718818.3582234955,0.0030847384202816225,0.03594091791117478,0,4253,436570,medium_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,29257425.404318307,20000000.0,29257425.40429621,9257425.404296208,0.0,0.0,21.0,0.0,5635,5635,249,0.04418811002661934,197470309.99591506,595410.1471954085,0.0030151881931401504,0.029770507359770423,0,4253,436570,medium_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,34463187.44088946,20000000.0,34463187.44093703,14463187.440937027,0.0,0.0,26.0,0.0,7488,7488,78,0.010416666666666666,262872067.00470713,189248.01707637613,0.0007199244074608633,0.009462400853818807,0,4253,436570,medium_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,25465048.41890977,20000000.0,25465048.418908067,5465048.418908067,0.0,0.0,21.0,0.0,4382,4382,586,0.13372889091738932,152663473.3431372,1767971.7978607432,0.011580843532145538,0.08839858989303716,0,4256,436570,high_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,27786671.983043015,20000000.0,27786671.983022995,7786671.983022995,0.0,0.0,12.0,0.0,6140,6140,650,0.10586319218241043,215748012.65738064,1667841.9939360993,0.007730509187052033,0.08339209969680497,0,4256,436570,high_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,32053034.528207384,20000000.0,32053034.52816444,12053034.528164439,0.0,0.0,23.0,0.0,7242,7242,225,0.03106876553438277,253486663.45725048,684004.2288361209,0.002698383494844002,0.034200211441806044,0,4256,436570,high_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,26932583.003030013,20000000.0,26932583.003003117,6932583.003003117,0.0,0.0,8.0,0.0,4535,4535,411,0.09062844542447629,157066189.96767598,1369636.7688156776,0.008720124739115064,0.06848183844078388,0,4265,436570,high_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,28437798.73073681,20000000.0,28437798.73075044,8437798.730750442,0.0,0.0,7.0,0.0,5396,5396,552,0.10229799851742032,189555051.53996027,1518975.3475713509,0.00801337308202063,0.07594876737856754,0,4265,436570,high_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,32769054.38143641,20000000.0,32769054.381442748,12769054.381442748,0.0,0.0,10.0,0.0,6882,6882,235,0.03414705027608254,240541948.34179372,700418.7933579773,0.0029118363686101434,0.03502093966789886,0,4265,436570,high_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,13132578.703853212,2000000.0,13132578.703854717,11132578.703854717,0.0,0.0,6.0,0.0,6563,6563,0,0.0,220964192.67685673,0,0.0,0.0,0,4259,831197,none_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,12437668.83075862,2000000.0,12437668.830758324,10437668.830758324,0.0,0.0,9.0,0.0,5669,5669,0,0.0,192532068.4992704,0,0.0,0.0,0,4259,831197,none_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,13212137.36156283,2000000.0,13212137.361563535,11212137.361563535,0.0,0.0,6.0,0.0,5953,5953,0,0.0,203849052.21138805,0,0.0,0.0,0,4259,831197,none_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,12614476.052947437,2000000.0,12614476.0529467,10614476.0529467,0.0,0.0,6.0,0.0,5686,5686,0,0.0,193365178.33385843,0,0.0,0.0,0,4257,831197,none_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,12862416.204720357,2000000.0,12862416.204720188,10862416.204720188,0.0,0.0,9.0,0.0,6103,6103,0,0.0,208354523.03916058,0,0.0,0.0,0,4257,831197,none_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,13736879.069465263,2000000.0,13736879.06946336,11736879.06946336,0.0,0.0,6.0,0.0,6576,6576,0,0.0,221352085.80497915,0,0.0,0.0,0,4257,831197,none_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,11739247.295796664,2000000.0,11739247.295796523,9739247.295796523,0.0,0.0,6.0,0.0,4980,4980,126,0.02530120481927711,171851917.01873183,303633.77459460986,0.001766833794245739,0.15181688729730494,0,4269,831197,low_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,10550798.191378646,2000000.0,10550798.191378785,8550798.191378785,0.0,0.0,6.0,0.0,4912,4912,262,0.053338762214983716,169498126.26542747,559483.6565733231,0.0033008250232642302,0.27974182828666155,0,4269,831197,low_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,11935625.400463587,2000000.0,11935625.400463266,9935625.400463266,0.0,0.0,6.0,0.0,5613,5613,43,0.007660787457687511,187504237.86799332,100137.34004190781,0.0005340537428941017,0.05006867002095391,0,4269,831197,low_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,10131227.00145637,2000000.0,10131227.001456404,8131227.001456404,0.0,0.0,6.0,0.0,5211,5211,75,0.014392630972941854,177778226.59744418,166110.14453601997,0.0009343672041017426,0.08305507226800998,0,4263,831197,low_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,9989113.734349549,2000000.0,9989113.73435055,7989113.734350551,0.0,0.0,6.0,0.0,4857,4857,163,0.0335598105826642,167594157.38615513,333521.89010985557,0.0019900567854605152,0.16676094505492778,0,4263,831197,low_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,11867361.946794515,2000000.0,11867361.946794111,9867361.946794111,0.0,0.0,6.0,0.0,5627,5627,37,0.006575439843611161,189400232.79386914,85166.51410850574,0.0004496642525312808,0.04258325705425287,0,4263,831197,low_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,10561642.591956282,2000000.0,10561642.59195644,8561642.59195644,0.0,0.0,7.0,0.0,5023,5023,177,0.035237905634083216,172723845.3890566,431306.95257091156,0.002497089800191759,0.21565347628545578,0,4258,831197,medium_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,8516611.341048954,2000000.0,8516611.341049416,6516611.341049416,0.0,0.0,6.0,0.0,3884,3884,139,0.035787847579814624,133028795.55071421,299151.9999098425,0.0022487762793868007,0.14957599995492124,0,4258,831197,medium_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,13015729.55909088,2000000.0,13015729.559091048,11015729.559091048,0.0,0.0,6.0,0.0,5754,5754,52,0.009037191518943343,194328429.1274361,127307.10660928425,0.0006551131359467697,0.06365355330464213,0,4258,831197,medium_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,9351201.50959635,2000000.0,9351201.50959512,7351201.50959512,0.0,0.0,7.0,0.0,4400,4400,100,0.022727272727272728,152184453.17734545,247853.14379395684,0.0016286364252012363,0.12392657189697842,0,4254,831197,medium_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,10939489.054580996,2000000.0,10939489.054582655,8939489.054582655,0.0,0.0,6.0,0.0,4602,4602,111,0.024119947848761408,160944407.09417266,241794.7621752165,0.0015023495785953982,0.12089738108760825,0,4254,831197,medium_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,11954681.691271631,2000000.0,11954681.691271782,9954681.691271782,0.0,0.0,6.0,0.0,5556,5556,52,0.009359251259899209,185493791.3206671,112624.93519076616,0.0006071628294882875,0.05631246759538308,0,4254,831197,medium_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,7318938.216497539,2000000.0,7318938.216499148,5318938.216499148,0.0,0.0,7.0,0.0,3155,3155,257,0.08145800316957211,107901391.01503178,765965.059931858,0.007098750560362573,0.38298252996592896,0,4249,831197,high_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,9445281.976038758,2000000.0,9445281.976038847,7445281.976038847,0.0,0.0,7.0,0.0,4313,4313,153,0.035474147924878276,149465012.31214646,391644.88329930505,0.0026203114510932103,0.1958224416496525,0,4249,831197,high_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,11998236.053216716,2000000.0,11998236.053218208,9998236.053218208,0.0,0.0,6.0,0.0,5377,5377,121,0.022503254602938443,184441067.29766378,345462.1244073142,0.001873021716198288,0.17273106220365708,0,4249,831197,high_default,1000000.0,2000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,7139342.738682578,2000000.0,7139342.738682919,5139342.738682919,0.0,0.0,7.0,0.0,2838,2838,218,0.07681465821000705,98839545.32978709,692757.7572883294,0.0070089128291402035,0.3463788786441647,0,4277,831197,high_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,8018038.42928615,2000000.0,8018038.429286097,6018038.429286097,0.0,0.0,7.0,0.0,3576,3576,314,0.0878076062639821,121910868.9578873,798272.5246312234,0.006548001268918667,0.3991362623156117,0,4277,831197,high_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,13443921.966567593,2000000.0,13443921.966568274,11443921.966568274,0.0,0.0,6.0,0.0,5872,5872,133,0.022649863760217985,199644579.86604375,351677.4853658494,0.001761517821329363,0.1758387426829247,0,4277,831197,high_default,1000000.0,2000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,27982071.581751585,10000000.0,27982071.58174452,17982071.58174452,0.0,0.0,7.0,0.0,14298,14298,0,0.0,500816976.11452675,0,0.0,0.0,0,4249,831197,none_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,19305889.554253727,10000000.0,19305889.554253478,9305889.554253478,0.0,0.0,6.0,0.0,6694,6694,0,0.0,236451224.2111824,0,0.0,0.0,0,4249,831197,none_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,17177363.082837284,10000000.0,17177363.082834166,7177363.082834166,0.0,0.0,16.0,0.0,5632,5632,0,0.0,197653625.7513634,0,0.0,0.0,0,4249,831197,none_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,18393810.5554744,10000000.0,18393810.55547625,8393810.555476248,0.0,0.0,15.0,0.0,6912,6912,0,0.0,241724471.1277472,0,0.0,0.0,0,4258,831197,none_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,22313292.63989696,10000000.0,22313292.639897242,12313292.639897242,0.0,0.0,9.0,0.0,9096,9096,0,0.0,317350899.31036365,0,0.0,0.0,0,4258,831197,none_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,24648340.928468693,10000000.0,24648340.928469963,14648340.928469963,0.0,0.0,10.0,0.0,10519,10519,0,0.0,368955573.10973006,0,0.0,0.0,0,4258,831197,none_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,21108683.85500788,10000000.0,21108683.85500966,11108683.85500966,0.0,0.0,16.0,0.0,6940,6940,476,0.0685878962536023,242427974.72893128,1118357.849384964,0.004613155105698697,0.1118357849384964,0,4252,831197,low_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,20502065.941777494,10000000.0,20502065.94177461,10502065.94177461,0.0,0.0,20.0,0.0,6198,6198,299,0.04824136818328493,217250273.9107285,669094.2832043493,0.003079831712798164,0.06690942832043494,0,4252,831197,low_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,26888195.62631814,10000000.0,26888195.62632316,16888195.62632316,0.0,0.0,7.0,0.0,8492,8492,90,0.010598210080075365,296691342.0644426,182853.07701923538,0.0006163074249046301,0.018285307701923537,0,4252,831197,low_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,19089561.82901463,10000000.0,19089561.829026394,9089561.829026394,0.0,0.0,15.0,0.0,5852,5852,83,0.014183185235816815,204707819.1487108,194050.89060426125,0.0009479407841441182,0.019405089060426126,0,4259,831197,low_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,19817784.109964266,10000000.0,19817784.109970625,9817784.109970625,0.0,0.0,16.0,0.0,6347,6347,158,0.024893650543563888,221709060.30860332,319883.751946481,0.001442808658794663,0.0319883751946481,0,4259,831197,low_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,27529003.69622036,10000000.0,27529003.696215045,17529003.696215045,0.0,0.0,16.0,0.0,10051,10051,66,0.006566510794945777,351517676.67873776,120766.87053242956,0.00034355845678509623,0.012076687053242956,0,4259,831197,low_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,22201116.648363315,10000000.0,22201116.648371045,12201116.648371045,0.0,0.0,11.0,0.0,7795,7795,418,0.0536241180243746,273602309.4567012,1050229.4930395004,0.003838525687611946,0.10502294930395005,0,4261,831197,medium_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,16575648.763308333,10000000.0,16575648.76330851,6575648.76330851,0.0,0.0,19.0,0.0,4206,4206,503,0.11959106038991917,147176532.55028477,1142120.6829385979,0.007760209206915359,0.11421206829385978,0,4261,831197,medium_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,23556690.36293363,10000000.0,23556690.362931926,13556690.362931926,0.0,0.0,18.0,0.0,7857,7857,103,0.01310932926053201,273407285.9391047,244116.55143989215,0.0008928677617401302,0.024411655143989214,0,4261,831197,medium_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,12432799.109896842,10000000.0,12432799.109898116,2432799.1098981164,0.0,0.0,7.0,0.0,1990,1990,265,0.13316582914572864,69429691.75200452,720382.3962971804,0.010375710709912264,0.07203823962971805,0,4277,831197,medium_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,17137622.57453848,10000000.0,17137622.574529506,7137622.574529506,0.0,0.0,6.0,0.0,3937,3937,353,0.08966217932435865,137871454.55916354,751743.8297700571,0.005452497996584696,0.07517438297700571,0,4277,831197,medium_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,35597687.2721332,10000000.0,35597687.27214741,25597687.27214741,0.0,0.0,7.0,0.0,12025,12025,140,0.011642411642411643,421820493.8065281,296495.5116768957,0.0007028949897652108,0.029649551167689574,0,4277,831197,medium_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,17803029.292885847,10000000.0,17803029.292877674,7803029.292877674,0.0,0.0,13.0,0.0,6855,6855,736,0.10736688548504741,239777904.56555945,2182076.6328541487,0.009100407465849428,0.21820766328541488,0,4262,831197,high_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,14905019.030014442,10000000.0,14905019.030013498,4905019.030013498,0.0,0.0,19.0,0.0,3941,3941,578,0.14666328343060137,137340044.91811803,1584814.7124411305,0.011539349017877452,0.15848147124411305,0,4262,831197,high_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,21787163.20617096,10000000.0,21787163.20617853,11787163.206178531,0.0,0.0,23.0,0.0,6919,6919,205,0.029628559040323747,242401321.8832061,615725.8070758651,0.002540109114473123,0.06157258070758651,0,4262,831197,high_default,5000000.0,10000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,16499567.520919956,10000000.0,16499567.520911356,6499567.520911356,0.0,0.0,11.0,0.0,4273,4273,331,0.07746314065059677,149238307.41445374,1126916.0858855676,0.007551118110419052,0.11269160858855676,0,4263,831197,high_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,19188692.793987624,10000000.0,19188692.793984078,9188692.793984078,0.0,0.0,11.0,0.0,6082,6082,593,0.09750082209799409,213447357.6562353,1573501.6109004458,0.0073718486289936986,0.15735016109004457,0,4263,831197,high_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,22073031.593048744,10000000.0,22073031.593046613,12073031.593046613,0.0,0.0,19.0,0.0,6681,6681,248,0.03712019158808562,233430220.1109141,741551.2204853753,0.0031767575772024205,0.07415512204853753,0,4263,831197,high_default,5000000.0,10000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,33358865.58203389,20000000.0,33358865.58205262,13358865.582052618,0.0,0.0,7.0,0.0,10552,10552,0,0.0,368496289.4385544,0,0.0,0.0,0,4245,831197,none_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,30932827.45613737,20000000.0,30932827.4561207,10932827.4561207,0.0,0.0,14.0,0.0,9073,9073,0,0.0,317690322.8198693,0,0.0,0.0,0,4245,831197,none_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,28056488.746929668,20000000.0,28056488.746938623,8056488.7469386235,0.0,0.0,7.0,0.0,7026,7026,0,0.0,246747412.6773907,0,0.0,0.0,0,4245,831197,none_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,34969355.045387715,20000000.0,34969355.04538652,14969355.045386523,0.0,0.0,6.0,0.0,10915,10915,0,0.0,381541899.19469935,0,0.0,0.0,0,4262,831197,none_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,29178409.596061014,20000000.0,29178409.59606274,9178409.596062738,0.0,0.0,12.0,0.0,6744,6744,0,0.0,235938858.38048354,0,0.0,0.0,0,4262,831197,none_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,32692720.17540739,20000000.0,32692720.175440464,12692720.175440464,0.0,0.0,17.0,0.0,8820,8820,0,0.0,309025243.81831634,0,0.0,0.0,0,4262,831197,none_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,29302951.55217614,20000000.0,29302951.5521698,9302951.5521698,0.0,0.0,26.0,0.0,6196,6196,190,0.03066494512588767,217811047.5639291,417603.63863505237,0.0019172748274509936,0.020880181931752617,0,4256,831197,low_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,31060066.654723395,20000000.0,31060066.654719975,11060066.654719975,0.0,0.0,19.0,0.0,6766,6766,403,0.05956251847472657,236745420.23386174,814011.9643647319,0.0034383430250124166,0.04070059821823659,0,4256,831197,low_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,38166315.26540698,20000000.0,38166315.2654061,18166315.265406102,0.0,0.0,20.0,0.0,9031,9031,49,0.0054257557302624295,315444821.0914675,89253.05891874191,0.0002829434910673705,0.004462652945937095,0,4256,831197,low_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,31640761.607704032,20000000.0,31640761.607684426,11640761.607684426,0.0,0.0,14.0,0.0,6199,6199,127,0.020487175350863043,216655184.06012532,272590.45231466566,0.0012581764590457129,0.013629522615733284,0,4269,831197,low_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,30009812.135660786,20000000.0,30009812.135671712,10009812.135671712,0.0,0.0,12.0,0.0,5898,5898,303,0.05137334689725331,206463358.6165672,608867.9847456508,0.00294903652069522,0.03044339923728254,0,4269,831197,low_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,38365502.89171291,20000000.0,38365502.89172068,18365502.891720682,0.0,0.0,11.0,0.0,8852,8852,67,0.0075689109805693626,310071635.8363075,125688.26109844516,0.0004053523333711126,0.006284413054922258,0,4269,831197,low_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_rl_1,pure_rl,rl,26490068.528930638,20000000.0,26490068.528931685,6490068.528931685,0.0,0.0,16.0,0.0,4810,4810,621,0.1291060291060291,168261959.28096992,1511229.5241110716,0.008981409289235517,0.07556147620555358,0,4260,831197,medium_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,31302056.030891027,20000000.0,31302056.030878797,11302056.030878797,0.0,0.0,22.0,0.0,6549,6549,344,0.052527103374561,230489939.26376197,781758.108596413,0.003391723348505053,0.03908790542982065,0,4260,831197,medium_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,35962778.65953384,20000000.0,35962778.65952954,15962778.659529537,0.0,0.0,16.0,0.0,8065,8065,120,0.014879107253564786,282810412.50598365,303219.3832832759,0.001072164849223366,0.015160969164163794,0,4260,831197,medium_default,10000000.0,20000000.0,2.0,100,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,26174033.874293998,20000000.0,26174033.874302905,6174033.874302905,0.0,0.0,15.0,0.0,4132,4132,300,0.07260406582768635,144511434.39010668,822574.5834064712,0.005692107250045987,0.04112872917032356,0,4266,831197,medium_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,24177723.16013636,20000000.0,24177723.160135485,4177723.160135485,0.0,0.0,24.0,0.0,2846,2846,204,0.07167955024595925,99802825.34303819,460916.7402306062,0.0046182734671725185,0.02304583701153031,0,4266,831197,medium_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,43181091.517117344,20000000.0,43181091.517116465,23181091.517116465,0.0,0.0,18.0,0.0,12090,12090,118,0.009760132340777503,423791414.4921085,271471.1207737556,0.000640577207301614,0.01357355603868778,0,4266,831197,medium_default,10000000.0,20000000.0,2.0,100,FedAvg (federated)
