seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,wholesaler_policy,label,shock_profile_counts,financiers,total_initial_capital,total_final_capital,mean_final_capital,return_pct,total_loans,loans_per_wholesaler,total_defaults,default_count_rate,default_amount_to_initial_capital_rate,default_amount_to_issued_rate,avg_capital_utilization,max_capital_utilization,avg_final_utilization,max_final_utilization
436570,medium_default,1000000.0,5000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,80472456.76201671,26824152.25400557,436.4830450801114,34328,137.312,835,0.02432416686087159,0.13255196781301287,0.0016738396718193036,0.8275660120522604,0.9999983190053963,0.0,0.0
436570,high_default,1000000.0,5000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,70786441.36494792,23595480.45498264,371.90960909965276,30720,122.88,1164,0.037890625,0.23644192125975652,0.003351937218887543,0.8032282598256646,0.9999998653702439,0.0,0.0
436570,high_default,1000000.0,5000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,72309264.4450617,24103088.1483539,382.06176296707804,30805,123.22,952,0.030904074013958772,0.19827889178351488,0.002792361506306259,0.8115474690335607,0.9999990954543099,0.0,0.0
436570,none_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),{'none': 250},3,75000000.0,187100378.49772245,62366792.83257415,149.4671713302966,64486,257.944,0,0.0,0.0,0.0,0.49935669426970175,0.9999999933140896,0.0,0.0
436570,none_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),{'none': 250},3,75000000.0,184334335.42663628,61444778.47554543,145.77911390218168,61540,246.16,0,0.0,0.0,0.0,0.4991932736815768,0.9999992219160144,0.0,0.0
436570,low_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,75000000.0,175571091.21577865,58523697.071926214,134.0947882877049,55060,220.24,830,0.015074464220849982,0.02239281391061482,0.0008715940176837924,0.44534226736115995,0.9999695320737121,0.0,0.0
436570,low_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,75000000.0,169572891.71737742,56524297.23912581,126.09718895650325,51189,204.756,744,0.014534372619117388,0.01950620635563054,0.0008173328250262696,0.41586260582364803,0.9999695320737121,0.0,0.0
436570,medium_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,75000000.0,160184315.6467685,53394771.88225617,113.57908752902466,47870,191.48,1761,0.0367871318153332,0.0562657285792337,0.0025217367691673888,0.4259961480888138,0.9999947863427854,0.0,0.0
436570,medium_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,75000000.0,161804739.61079168,53934913.203597225,115.7396528143889,46211,184.844,1359,0.029408582372162474,0.043714381246505396,0.0020262024268101956,0.40504058858867475,0.9999947863427854,0.0,0.0
436570,high_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,75000000.0,143471694.8868996,47823898.2956332,91.29559318253278,42810,171.24,2883,0.06734407848633497,0.11417924823495423,0.005708260435074084,0.4074624559250662,0.999996663596883,0.0,0.0
436570,high_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,75000000.0,143307585.27982062,47769195.09327354,91.07678037309417,40103,160.412,2446,0.060992943171333816,0.10307757869147291,0.005517397198931307,0.3846220601241978,0.9999993541266848,0.0,0.0
436570,none_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),{'none': 250},3,150000000.0,263952622.29151356,87984207.43050452,75.96841486100907,64301,257.204,0,0.0,0.0,0.0,0.3097796324934741,0.7451331483846441,0.0,0.0
436570,none_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),{'none': 250},3,150000000.0,256314386.4010637,85438128.80035457,70.87625760070912,63008,252.032,0,0.0,0.0,0.0,0.30786585642134373,0.8849499677242783,0.0,0.0
436570,low_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,150000000.0,247032428.20302266,82344142.73434089,64.68828546868178,50858,203.432,1007,0.019800228086043495,0.01461607489293728,0.0012321820729499322,0.25564140389523127,0.7275100644167821,0.0,0.0
436570,low_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,150000000.0,248721436.10844025,82907145.36948009,65.81429073896017,52492,209.968,695,0.013240112779090147,0.009618615353424375,0.0007863745285312572,0.2620575449534284,0.7165750746634272,0.0,0.0
436570,medium_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,150000000.0,237121296.9025084,79040432.30083613,58.080864601672275,48015,192.06,2454,0.05110902842861606,0.04032630893132155,0.0036025265450948855,0.2525374986542542,0.6263213652238229,0.0,0.0
436570,medium_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,150000000.0,236424490.1271565,78808163.37571883,57.616326751437654,46189,184.756,1182,0.025590508562644786,0.020638337410618216,0.001919299899395837,0.23391933401020734,0.5798813385959977,0.0,0.0
436570,high_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,150000000.0,222166361.69293875,74055453.89764625,48.1109077952925,41737,166.948,2815,0.06744615089728538,0.05864280211731118,0.006012972091877355,0.2278313245228602,0.5761714463230142,0.0,0.0
436570,high_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,150000000.0,217117716.28787884,72372572.09595962,44.74514419191922,39093,156.372,2784,0.07121479548768321,0.05870719968612744,0.006430887976212591,0.21416980945080605,0.6237958159898549,0.0,0.0
831197,none_default,1000000.0,5000000.0,5.0,250,rl,Isolated RL (non-federated),{'none': 250},3,15000000.0,97840743.79607908,32613581.265359696,552.2716253071939,44381,177.524,0,0.0,0.0,0.0,0.8918495395934355,0.9999997954874661,0.0,0.0
831197,none_default,1000000.0,5000000.0,5.0,250,fl_rl,FedAvg (federated),{'none': 250},3,15000000.0,98595833.28077187,32865277.76025729,557.3055552051458,45362,181.448,0,0.0,0.0,0.0,0.900227477351432,0.999999868124977,0.0,0.0
831197,low_default,1000000.0,5000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,88472112.44258247,29490704.14752749,489.81408295054985,37766,151.064,632,0.016734629031403908,0.08619179963433438,0.0009906482878997915,0.8449319125076483,0.9999997702613577,0.0,0.0
831197,low_default,1000000.0,5000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,15000000.0,92479901.93068978,30826633.976896595,516.5326795379319,39676,158.704,357,0.00899788285109386,0.0483961297328372,0.0005283648298897641,0.8454469075052202,0.9999996033699259,0.0,0.0
831197,medium_default,1000000.0,5000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,82584330.7876905,27528110.2625635,450.56220525127003,34109,136.436,686,0.020111993901902724,0.11346829788948244,0.0014464285504628327,0.8164973542655805,0.9999998829849973,0.0,0.0
831197,medium_default,1000000.0,5000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,15000000.0,83296077.9920747,27765359.330691565,455.30718661383133,36563,146.252,946,0.025873150452643382,0.1564559675996894,0.0018572890692790153,0.8314081949901221,0.9999997747553391,0.0,0.0
831197,high_default,1000000.0,5000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,67994577.239216,22664859.079738665,353.29718159477335,29630,118.52,1561,0.05268309146135673,0.31064863313929353,0.00455640390213673,0.8259106802250022,0.9999997580802265,0.0,0.0
831197,high_default,1000000.0,5000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,15000000.0,72371621.68358001,24123873.89452667,382.4774778905333,31921,127.684,1180,0.036966260455499514,0.24478424156961404,0.003320016901495996,0.8111151488747965,0.9999993210165615,0.0,0.0
831197,none_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),{'none': 250},3,75000000.0,177182326.8959456,59060775.63198187,136.2431025279275,66036,264.144,0,0.0,0.0,0.0,0.5327852312882052,0.9999994417473727,0.0,0.0
831197,none_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),{'none': 250},3,75000000.0,175754446.72067937,58584815.57355979,134.33926229423918,60816,243.264,0,0.0,0.0,0.0,0.49823869294523665,0.9999999009851337,0.0,0.0
831197,low_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,75000000.0,175167384.22140658,58389128.073802195,133.5565122952088,54985,219.94,1337,0.024315722469764482,0.03700902348006417,0.0014407174684481073,0.4495562435439646,0.9999922872076485,0.0,0.0
831197,low_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,75000000.0,170069051.59742182,56689683.86580727,126.75873546322906,51939,207.756,1126,0.021679277614124262,0.03132640804609557,0.0012942429253399086,0.43007060838007777,0.9999925589720302,0.0,0.0
831197,medium_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,75000000.0,162877992.2828506,54292664.09428353,117.17065637713412,49320,197.28,2004,0.04063260340632603,0.0649317242731208,0.002822135166668374,0.4351582141617945,0.999989581935474,0.0,0.0
831197,medium_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,75000000.0,159554252.1203735,53184750.70679116,112.73900282716461,47037,188.148,1764,0.037502391734166717,0.058374568675018584,0.002659144931456447,0.41137188475478204,0.9999827216713463,0.0,0.0
831197,high_default,5000000.0,25000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,75000000.0,144859570.80623215,48286523.60207739,93.14609440830954,39908,159.632,2343,0.058710033076074974,0.0967478528623942,0.0051997553297291315,0.37272842508387144,0.9999930943723901,0.0,0.0
831197,high_default,5000000.0,25000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,75000000.0,142514321.09206042,47504773.697353475,90.01909478941388,41143,164.572,2319,0.05636438762365408,0.09740951612690354,0.005082214936299275,0.3850580626109659,0.9999930943723901,0.0,0.0
831197,none_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),{'none': 250},3,150000000.0,254640171.412557,84880057.137519,69.76011427503802,64889,259.556,0,0.0,0.0,0.0,0.31317723523705726,0.9556503967255251,0.0,0.0
831197,none_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),{'none': 250},3,150000000.0,251158264.86844748,83719421.62281583,67.43884324563165,61759,247.036,0,0.0,0.0,0.0,0.31787845231793727,0.879312849008155,0.0,0.0
831197,low_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 218, 'medium': 26, 'high': 6}",3,150000000.0,249674691.33400583,83224897.11133528,66.44979422267056,51552,206.208,736,0.014276846679081317,0.010644519423955914,0.0008851080255789318,0.2539110777679978,0.6643997653445083,0.0,0.0
831197,low_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 218, 'medium': 26, 'high': 6}",3,150000000.0,241382625.93104678,80460875.31034893,60.921750620697864,47913,191.652,840,0.017531776344624633,0.012052941017065593,0.0010781362900965745,0.24161256072479886,0.7773059620641775,0.0,0.0
831197,medium_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 192, 'medium': 45, 'high': 13}",3,150000000.0,231893630.4875545,77297876.82918483,54.59575365836966,43444,173.776,1564,0.036000368290212685,0.025361043812893443,0.0025012896228914323,0.2291758384370091,0.5494265227613206,0.0,0.0
831197,medium_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 192, 'medium': 45, 'high': 13}",3,150000000.0,237526862.65306398,79175620.88435467,58.351241768709336,46968,187.872,1732,0.0368761710100494,0.028111053497488773,0.00256635768273657,0.23941768912210118,0.5163598085875303,0.0,0.0
831197,high_default,10000000.0,50000000.0,5.0,250,rl,Isolated RL (non-federated),"{'none': 160, 'medium': 64, 'high': 26}",3,150000000.0,223232420.78890198,74410806.92963399,48.82161385926799,42442,169.768,2529,0.05958720135714622,0.04996408188353392,0.00505283605212482,0.22585742491980615,0.5972579244279552,0.0,0.0
831197,high_default,10000000.0,50000000.0,5.0,250,fl_rl,FedAvg (federated),"{'none': 160, 'medium': 64, 'high': 26}",3,150000000.0,223941732.7820614,74647244.26068713,49.29448852137426,41345,165.38,2305,0.05575039303422421,0.047058077276123274,0.004883786713124571,0.21894883810777893,0.5456220034021769,0.0,0.0
709098,none_default,1000000.0,10000000.0,10.0,500,rl,Isolated RL (non-federated),{'none': 500},3,30000000.0,208576285.85521966,69525428.61840655,595.2542861840654,88094,176.188,0,0.0,0.0,0.0,0.8670789210620007,0.9999999253316679,0.0,0.0
709098,none_default,1000000.0,10000000.0,10.0,500,fl_rl,FedAvg (federated),{'none': 500},3,30000000.0,206466849.06623384,68822283.02207795,588.2228302207794,90063,180.126,0,0.0,0.0,0.0,0.8848755075917052,0.9999999322688166,0.0,0.0
709098,low_default,1000000.0,10000000.0,10.0,500,rl,Isolated RL (non-federated),"{'none': 436, 'medium': 51, 'high': 13}",3,30000000.0,184793291.82338417,61597763.94112805,515.9776394112806,75903,151.806,586,0.0077203799586314115,0.041813289677926795,0.0004754226820219992,0.825458138630009,0.999999934328133,0.0,0.0
709098,low_default,1000000.0,10000000.0,10.0,500,fl_rl,FedAvg (federated),"{'none': 436, 'medium': 51, 'high': 13}",3,30000000.0,186563143.81719708,62187714.60573236,521.8771460573236,76922,153.844,872,0.011336158706221887,0.06344530884143336,0.0007117932802065602,0.8234456397222166,0.9999999678626452,0.0,0.0
709098,medium_default,1000000.0,10000000.0,10.0,500,rl,Isolated RL (non-federated),"{'none': 384, 'medium': 90, 'high': 26}",3,30000000.0,170125770.19852635,56708590.06617545,467.08590066175447,69233,138.466,1120,0.016177256510623548,0.09560068238069716,0.0011900276158761142,0.8033895795741606,0.9999996663308841,0.0,0.0
709098,medium_default,1000000.0,10000000.0,10.0,500,fl_rl,FedAvg (federated),"{'none': 384, 'medium': 90, 'high': 26}",3,30000000.0,169968954.8787229,56656318.29290763,466.5631829290764,71079,142.158,1185,0.016671590765204913,0.10065508142891211,0.001221818945483786,0.8154339121657669,0.99999982399023,0.0,0.0
709098,high_default,1000000.0,10000000.0,10.0,500,rl,Isolated RL (non-federated),"{'none': 321, 'medium': 128, 'high': 51}",3,30000000.0,149818771.87066108,49939590.62355369,399.395906235537,62045,124.09,1738,0.028011926827302764,0.17374395089727912,0.0024137269455351876,0.7818544869751547,0.9999999292273087,0.0,0.0
709098,high_default,1000000.0,10000000.0,10.0,500,fl_rl,FedAvg (federated),"{'none': 321, 'medium': 128, 'high': 51}",3,30000000.0,152380772.05815673,50793590.68605224,407.93590686052244,61609,123.218,1878,0.030482559366326347,0.19507699163656794,0.002735519282547606,0.786258573433497,0.999999765802719,0.0,0.0
709098,none_default,5000000.0,50000000.0,10.0,500,rl,Isolated RL (non-federated),{'none': 500},3,150000000.0,386276490.7873368,128758830.26244561,157.5176605248912,129833,259.666,0,0.0,0.0,0.0,0.4894057077445904,0.9999998458870414,0.0,0.0
709098,none_default,5000000.0,50000000.0,10.0,500,fl_rl,FedAvg (federated),{'none': 500},3,150000000.0,381366346.7580933,127122115.5860311,154.2442311720622,128092,256.184,0,0.0,0.0,0.0,0.49646957028628197,0.999990735898463,0.0,0.0
